"word_clean","language","uni_lemma","lexical_class","category","definition","cnt","frequency","surprisal_2gm","surprisal_3gm","surprisal_4gm","surprisal_5gm","surprisal_6gm"
"tortuga","Spanish (Mexican)","turtle","nouns","animals","tortuga",1546,11.6625500850612,12.5561620817084,7.0239032671717,2.98879857563346,1.45321651609555,0.557814782195361
"trabajar","Spanish (Mexican)","work (action)","verbs","action_words","trabajar",15219,9.37567638797381,8.61998110068174,4.75444883141252,1.97464130760806,0.639022421753456,0.159697419374738
"tractor","Spanish (Mexican)","tractor","nouns","vehicles","tractor",470,12.8532436195045,13.3410232831135,7.56084437889351,2.91142034582833,1.11062129801242,0.462004293037765
"trapo","Spanish (Mexican)","cloth","nouns","household","trapo",305,13.2856645376012,15.7835942685386,5.15324207751001,1.38981760794039,0.278883829829575,0.0260509908720578
"tren","Spanish (Mexican)","train","nouns","vehicles","tren",9203,9.87869151736975,11.6035143942084,6.91781117676915,3.3318958806508,1.31196278453273,0.4117907074495
"triste","Spanish (Mexican)","sad","adjectives","descriptive_words","triste",1751,11.5380339819228,11.8133115779726,6.10434262364018,2.09665223770362,0.460565644445658,0.111280260037042
"troca","Spanish (Mexican)","truck","nouns","vehicles","camión/troca",3,17.9073640255405,13.4364535146867,7.8947778094725,1.1531438728791,0.861654166907052,0
"tú","Spanish (Mexican)","you","function_words","pronouns","tú",3850,10.7501478869268,9.61647023285112,3.98776057024041,1.38861029825363,0.406265950051726,0.173282097666553
"tuya","Spanish (Mexican)","your","function_words","pronouns","tuya",323,13.2283239909859,12.8097577582217,6.11818215999093,1.74505187331432,0.483304595947689,0.179402265326142
"tuyas","Spanish (Mexican)","your","function_words","pronouns","tuyas",25,15.7871004893404,12.7193719243155,2.78889483464202,1.07422609953165,0.506435490812103,0.367395013716331
"tuyo","Spanish (Mexican)","your","function_words","pronouns","tuyo",253,13.4725868254811,13.1101032835946,5.15027653329168,1.41629622700805,0.250677648653866,0.114517473937625
"tuyos","Spanish (Mexican)","your","function_words","pronouns","tuyos",48,15.1347753033007,13.8355816939504,6.38197778908476,2.4337270887772,0.969691326943254,0.04837350197682
"un","Spanish (Mexican)","a","function_words","articles","un",1645472,4.69243848309238,4.98583290984884,3.21812109613254,1.58409461596467,0.591268575044417,0.193718637040801
"una","Spanish (Mexican)","a","function_words","articles","una",1442732,4.82392721788719,5.06204552756965,3.23398621888064,1.58051330395359,0.59225481094227,0.200242742926179
"unas","Spanish (Mexican)","a","function_words","articles","unas",23649,8.93490020448059,10.3323279452129,5.72890570172815,2.45138997274825,0.829303121523978,0.240374024284015
"unos","Spanish (Mexican)","a","function_words","articles","unos",56016,8.07258367101416,9.06186116161681,5.27803519432357,2.38530718903686,0.892451646315605,0.289508709428864
"uvas","Spanish (Mexican)","grapes","nouns","food_drink","uvas",959,12.1400852393252,12.9856226214784,6.02318570697348,2.37040829210805,0.795893143198689,0.237343964149915
"vaca","Spanish (Mexican)","cow","nouns","animals","vaca",2063,11.3740598011374,12.8993890665298,5.60142699498551,2.06717978145093,0.748964025671453,0.310001363130886
"vacío","Spanish (Mexican)","empty","adjectives","descriptive_words","vacío",3724,10.7834226758116,12.3242560726697,6.55160745468665,2.52006724192817,0.584173254425608,0.124009187712974
"vagina","Spanish (Mexican)","vagina","nouns","body_parts","vagina",431,12.9398682241049,14.0654385177376,9.66959906758305,3.29653418638541,1.05557736090159,0.360498656263498
"vaso","Spanish (Mexican)","glass","nouns","household","vaso",1400,11.7617487986053,12.9442910945547,7.52531378686214,2.97647354640986,1.01141367609066,0.373767948537485
"vasos","Spanish (Mexican)","glass","nouns","household","vasos",1656,11.5938159792634,12.3034667603512,7.57788847290293,3.02509704758811,1.17765114754057,0.330626623727804
"vela","Spanish (Mexican)","candle","nouns","household","vela",3743,10.7783336063042,11.6662357014957,6.11956822517325,2.56409648099948,1.1184815468311,0.489999152660779
"venado","Spanish (Mexican)","deer","nouns","animals","venado",993,12.1052456501634,12.6213636544941,5.61608127475737,2.43195828908778,0.861355362271144,0.308071275550236
"ventana","Spanish (Mexican)","window","nouns","furniture_rooms","ventana",3698,10.7904289022615,11.8032103060747,8.53971426404215,3.30397055431642,1.11329955115561,0.322186340969008
"ver","Spanish (Mexican)","see","verbs","action_words","ver",26425,8.82391050347017,8.74720664175523,4.61278161173154,1.96241806007512,0.627906729142032,0.182042548973027
"ver","Spanish (Mexican)","see","verbs","action_words","ver(se)",26425,8.82391050347017,8.74720664175523,4.61278161173154,1.96241806007512,0.627906729142032,0.182042548973027
"verde","Spanish (Mexican)","green","adjectives","descriptive_words","verde",19220,9.14226963168432,7.9407890587322,4.28490584316165,1.70384479557625,0.551490105633611,0.233935833347056
"vestido","Spanish (Mexican)","dress (object)","nouns","clothing","vestido",3072,10.975892219941,11.880053829939,6.5122952998755,2.39416167257774,0.698225911780921,0.20128086803823
"viejo","Spanish (Mexican)","old","adjectives","descriptive_words","viejo",11095,9.69172647884191,9.78413993759282,5.38752057320205,2.21067313934845,0.7627219931555,0.221156987601531
"ya","Spanish (Mexican)","already","function_words","quantifiers","ya",137296,7.1760818561617,8.80996802428607,5.62801397623934,2.63766677316031,0.882203995488485,0.290552638298556
"yo","Spanish (Mexican)","i","function_words","pronouns","yo",12300,9.5886217728481,10.0841692774034,4.91865248534279,1.86880741204215,0.61095810253693,0.224921309969876
"zapato","Spanish (Mexican)","shoe","nouns","clothing","zapato",359,13.1226539257203,14.4461488253124,8.26314728808522,3.26113735493672,1.21677384163805,0.443810710042514
"zoológico","Spanish (Mexican)","zoo","nouns","outside","zoológico",1462,11.7184156738989,12.0832251011978,8.17967804974049,3.81027743406958,1.60678729726689,0.701014649261766
