word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
un,1,3.4956878231126289,34.6473648931298897,4222,Spanish (Mexican)
una,1,3.9960378893445641,54.4796208029352087,2566,Spanish (Mexican)
unas,1,7.5725023524705755,1973.2995412800846680,86,Spanish (Mexican)
unos,1,7.3908809078626394,1624.3224471970474951,121,Spanish (Mexican)
mucho,1,5.9506931456652552,385.1716990198175381,440,Spanish (Mexican)
otro,1,5.5584375659121745,260.2978548319773608,790,Spanish (Mexican)
avión,1,9.1753958702087406,9670.4095566957439587,10,Spanish (Mexican)
todo,1,5.9821133045235069,397.1893535262948376,495,Spanish (Mexican)
ya,1,3.9370538181830090,51.8066973062562681,2615,Spanish (Mexican)
también,1,5.4130390071535057,226.3772720078159466,857,Spanish (Mexican)
enojado,1,9.8357982635498047,18691.0160739608800213,1,Spanish (Mexican)
animal,1,8.6178404092788696,5535.8219223412233987,24,Spanish (Mexican)
manzana,1,9.4622471067640515,12897.7494122634161613,9,Spanish (Mexican)
brazos,1,8.4780812086882413,4808.9995033526947736,27,Spanish (Mexican)
brazo,1,9.1016694068908688,9107.5391924265277339,10,Spanish (Mexican)
atrás,1,7.9924161047548861,2960.9550084246898223,74,Spanish (Mexican)
malo,1,7.5342422926201014,1872.7526100384327492,106,Spanish (Mexican)
pelota,1,7.0178936064555382,1117.2158994937024090,191,Spanish (Mexican)
globo,1,8.1080512619018563,3357.3412657477451830,50,Spanish (Mexican)
plátano,1,8.7772046724955235,6485.8058941215758750,12,Spanish (Mexican)
baño,1,7.9629899847741221,2883.7301443488099721,51,Spanish (Mexican)
estar,1,7.2471103122435423,1404.6783963149323426,166,Spanish (Mexican)
ser,1,7.0690709070943711,1175.6487919929738837,199,Spanish (Mexican)
playa,1,8.0787409040662972,3225.2786172810688186,45,Spanish (Mexican)
oso,1,8.9837007064085732,766140.3911569393239915,52,Spanish (Mexican)
cama,1,5.5516909205980891,258.2794522539602440,708,Spanish (Mexican)
abeja,1,9.1804700578962048,9718.1982276616090530,7,Spanish (Mexican)
ombligo,1,16.6048730214436837,344135334.5846746563911438,3,Spanish (Mexican)
babero,1,10.1479697227478027,25539.9092831887610373,2,Spanish (Mexican)
bicicleta,1,8.7406932390653171,6255.4698461955786115,13,Spanish (Mexican)
grande,1,6.2959322239979203,543.7491055528598736,415,Spanish (Mexican)
pájaro,1,8.6653888225555420,5803.7261442188146248,16,Spanish (Mexican)
morder,1,9.2624247074127197,10577.6495070759483497,4,Spanish (Mexican)
soplar,1,8.3224650842172121,4143.0705444032455489,27,Spanish (Mexican)
azul,1,7.8399480205692660,2541.7220324724280545,73,Spanish (Mexican)
barco,1,6.7228667222536531,833.0238255518972892,260,Spanish (Mexican)
libro,1,8.3043553330177478,4042.8812621382103316,43,Spanish (Mexican)
botas,1,8.3736199001933258,4365.7861816301438012,43,Spanish (Mexican)
botella,1,9.0746679306030273,8897.1803430369345733,8,Spanish (Mexican)
caja,1,8.4151535400977497,4516.0862003485108289,26,Spanish (Mexican)
pan,1,8.6836866935094204,5951.2520228235471222,24,Spanish (Mexican)
romper,1,8.0236692327134147,3057.1107556601104989,47,Spanish (Mexican)
chichi,1,8.6216422271728508,5572.1032672838864528,25,Spanish (Mexican)
roto,1,7.3179703404132583,1507.5254384738875615,133,Spanish (Mexican)
escoba,1,8.5005119111802845,4922.3652906755414733,27,Spanish (Mexican)
cepillo,1,11.0758581161499023,51997855.6591313630342484,5,Spanish (Mexican)
conejo,1,8.2926045969912874,4146.6316189870567541,38,Spanish (Mexican)
mariposa,1,8.9646583795547485,7848.5044344455527607,8,Spanish (Mexican)
botón,1,8.4437485447636362,4647.4833491952213080,27,Spanish (Mexican)
pastel,1,7.2650895718508544,1430.9366357616854657,159,Spanish (Mexican)
poder,1,8.2754381642197110,3931.3789637471450078,33,Spanish (Mexican)
vela,1,8.5183916091918945,5044.1667754860454806,15,Spanish (Mexican)
dulce,1,9.3852761586507167,11954.7599743104929075,6,Spanish (Mexican)
carro,1,9.1605577468872070,1961616.6786644635722041,19,Spanish (Mexican)
cuidado,1,7.0025800493507901,1103.8359278535217527,221,Spanish (Mexican)
gato,1,6.8575690814426968,952.1564645453364619,224,Spanish (Mexican)
silla,1,5.5919988618228897,854.7363785911674086,273,Spanish (Mexican)
queso,1,9.1045258839925136,9239.2695652362472174,12,Spanish (Mexican)
pollito,1,8.5384246926558642,5107.7972491389427887,19,Spanish (Mexican)
pollo,1,8.2264084815979004,3762.0714475905865584,38,Spanish (Mexican)
iglesia,1,9.4577000935872402,12841.6051063893173705,3,Spanish (Mexican)
limpio,1,8.7501417160034176,6314.8929030054168834,10,Spanish (Mexican)
subir,1,7.8937759066736977,2680.9418261103769510,86,Spanish (Mexican)
subir,1,7.8937759066736977,2680.9418261103769510,86,Spanish (Mexican)
cerrar,1,8.0302340507507317,3097.1401105659911082,70,Spanish (Mexican)
trapo,1,9.7946786880493164,17951.0999155023964704,3,Spanish (Mexican)
café,1,7.9677105426788328,2894.1883118410437419,60,Spanish (Mexican)
frío,1,6.7369599739710493,845.8389415029951124,204,Spanish (Mexican)
peinar,1,9.2217353185017910,10158.6175709782928607,3,Spanish (Mexican)
peine,1,9.2336602210998535,10268.8602152323146584,8,Spanish (Mexican)
galleta,1,8.3454737807765156,4217.2532540613065066,33,Spanish (Mexican)
sofá,1,8.3940938667014802,4421.2154430523187330,27,Spanish (Mexican)
vaca,1,5.9757906739471878,394.3575259294558464,487,Spanish (Mexican)
cuna,1,8.4281275146885921,4574.7474109566965126,38,Spanish (Mexican)
llorar,1,8.7366383703131429,6237.9228271134061288,19,Spanish (Mexican)
taza,1,9.4060783386230469,12168.3793972286857752,11,Spanish (Mexican)
guapo,1,8.5226395130157471,5028.0136311736059724,28,Spanish (Mexican)
bailar,1,9.2586687088012702,10499.6784584722936415,5,Spanish (Mexican)
oscuro,1,9.1110343933105469,9061.1953489397947124,10,Spanish (Mexican)
pañal,1,8.6709058985990630,5831.7118066947032275,17,Spanish (Mexican)
diferente,1,8.0482500113692943,3131.7609318741151583,51,Spanish (Mexican)
sucio,1,8.8714642891517048,7126.6863762610264530,13,Spanish (Mexican)
perro,1,7.0126218179861706,1111.6372926182505125,240,Spanish (Mexican)
muñeca,1,7.9818065084260086,2927.6054905098167183,58,Spanish (Mexican)
burro,1,8.3331910468436572,4161.3230729191673163,37,Spanish (Mexican)
puerta,1,6.3605056247369056,578.5938231896237767,446,Spanish (Mexican)
abajo,1,7.3005205082566773,1483.6460359779891860,146,Spanish (Mexican)
dibujar,1,8.5770686013357977,5310.2513835161216775,21,Spanish (Mexican)
cajón,1,9.0364707708358765,8445.3539656050033955,8,Spanish (Mexican)
vestido,1,7.9824381280452643,2930.6100446920672766,47,Spanish (Mexican)
tambor,1,8.8905592918395993,7276.6730783386183248,10,Spanish (Mexican)
secar,1,8.9220621402447033,7503.0891751833687522,13,Spanish (Mexican)
pato,1,8.1660768985748291,3531.9227634997123459,44,Spanish (Mexican)
orejas,1,8.1872387886047360,3602.2573428288701507,30,Spanish (Mexican)
oreja,1,9.0058489527021131,96788.2904278879723279,14,Spanish (Mexican)
comer,1,5.4040589509186923,223.0924213276654200,810,Spanish (Mexican)
desayunar,1,7.5956167350138042,1990.4806142369131976,133,Spanish (Mexican)
cenar,1,7.6073390161148229,2013.5588017078855501,99,Spanish (Mexican)
huevo,1,8.5235739898681633,8365.8202156837141956,25,Spanish (Mexican)
elefante,1,8.1592790603637688,3532.9352827768475436,25,Spanish (Mexican)
vacío,1,9.2528862953186035,10454.3535085580278974,6,Spanish (Mexican)
ojos,1,7.9601390361785889,2869.1441517521275273,68,Spanish (Mexican)
cara,1,7.4553642960282058,1730.6729772758992567,111,Spanish (Mexican)
caer,1,7.0279673517566836,1128.5688108218223533,146,Spanish (Mexican)
campo,1,7.8991460553530990,2695.6865160870738691,58,Spanish (Mexican)
dedos,1,8.8098925352096558,6737.3676597947105620,16,Spanish (Mexican)
dedo,1,8.1280754529512844,3389.5079171942497851,39,Spanish (Mexican)
acabar,1,8.9890137672424313,8018.4581928683082879,10,Spanish (Mexican)
acabar,1,8.9890137672424313,8018.4581928683082879,10,Spanish (Mexican)
pescado,1,8.8495374980725732,7022.7118578196996168,19,Spanish (Mexican)
flor,1,8.5199681009565076,5014.9322849053924074,28,Spanish (Mexican)
mosca,1,9.4054194859095990,12161.3679303918925143,7,Spanish (Mexican)
comida,1,6.9887773824292561,1085.4674517843338890,172,Spanish (Mexican)
pies,1,7.9666561502398867,2885.5455408212942530,66,Spanish (Mexican)
para,1,4.2893329426923401,73.0345463269315189,2258,Spanish (Mexican)
tenedor,1,8.9458766417069864,7682.0784720208384897,11,Spanish (Mexican)
rana,1,7.4798457414201165,1773.2284133633693273,103,Spanish (Mexican)
lleno,1,8.4060465812683098,4541.3414367180084810,20,Spanish (Mexican)
jardín,1,7.6024920375723584,2003.4704354676607636,76,Spanish (Mexican)
dar,1,6.7549849041109162,858.8219142455947122,246,Spanish (Mexican)
vaso,1,8.6647650568108805,6778.5938860516480418,19,Spanish (Mexican)
vasos,1,9.1083309173583977,9032.3607033973912621,5,Spanish (Mexican)
ir,1,5.9704526486300900,392.8279308031012533,547,Spanish (Mexican)
cabra,1,7.6930131049866368,2197.2327802710397009,94,Spanish (Mexican)
uvas,1,9.5300426483154297,14159.9733858168274310,5,Spanish (Mexican)
verde,1,7.9984947718106785,2988.1104040583677488,78,Spanish (Mexican)
pelo,1,7.5919087376705434,1982.8109808067420090,86,Spanish (Mexican)
jamón,1,8.3862894641028518,4403.2372803037387712,36,Spanish (Mexican)
manos,1,8.0965935153725699,138513.9035769949259702,81,Spanish (Mexican)
mano,1,7.0077622497782990,1105.3383468579395412,204,Spanish (Mexican)
contento,1,7.5834805024297616,2245.5631255017960939,76,Spanish (Mexican)
difícil,1,7.9749768168427222,2908.1178103354750419,43,Spanish (Mexican)
sombrero,1,7.5663106788709324,1933.3071785401257330,103,Spanish (Mexican)
tener,1,7.7167344938350633,2248.3901617813921803,79,Spanish (Mexican)
él,1,6.7381415259163333,846.4004021877300374,265,Spanish (Mexican)
cabeza,1,7.1545437686848192,1281.0073068336109827,159,Spanish (Mexican)
pesado,1,9.4997993469238278,13466.0209074591693934,5,Spanish (Mexican)
ayudar,1,8.3675573522394355,4309.9731002019116204,22,Spanish (Mexican)
gallina,1,8.4461254846482046,4719.2258547936180548,21,Spanish (Mexican)
ella,1,6.6887695104062201,804.0645016923791673,334,Spanish (Mexican)
aquí,1,2.2750376664342888,11.8198010055785314,4084,Spanish (Mexican)
lo,1,3.6434152406078666,38.3642800545173088,3477,Spanish (Mexican)
hipopótamo,1,8.5544454455375671,5195.4337652819940558,16,Spanish (Mexican)
su,1,5.7248104363679886,306.8740427240835515,672,Spanish (Mexican)
pegar,1,8.8155185475068940,27718.3489322700334014,17,Spanish (Mexican)
caballo,1,6.3313482621472756,562.3822472323805641,334,Spanish (Mexican)
caliente,1,8.7731055915355682,90465.7659025116445264,32,Spanish (Mexican)
salchicha,1,9.3927952448527012,12045.0850292072809680,3,Spanish (Mexican)
casa,1,5.3697671093748287,214.9742643658202610,892,Spanish (Mexican)
cómo,1,4.4702427977332926,88.1897706841946842,1903,Spanish (Mexican)
hambre,1,7.5947294333546429,1989.1330034151326345,97,Spanish (Mexican)
doler,1,9.1132720311482753,9077.8919563091694727,6,Spanish (Mexican)
yo,1,4.5551953199123965,95.9180642941231838,1881,Spanish (Mexican)
helado,1,8.8423395156860352,7327.7889278832726632,14,Spanish (Mexican)
en,1,3.0758888346401929,22.0181091336200581,4526,Spanish (Mexican)
adentro,1,8.3086577415466305,4059.7233077070977743,50,Spanish (Mexican)
le,1,3.8261319910773590,51.2934159133128418,2734,Spanish (Mexican)
jugo,1,10.7380123138427734,46074.3794340454478515,1,Spanish (Mexican)
llaves,1,8.4702793009140915,4782.3271783914788102,17,Spanish (Mexican)
llave,1,8.9623446831336384,7814.7600528351131288,13,Spanish (Mexican)
cocina,1,6.3537487168061109,574.7350644228522469,304,Spanish (Mexican)
rodilla,1,9.4513590335845947,12727.7939866883571085,4,Spanish (Mexican)
cuchillo,1,9.1932363510131836,9853.4367825128392724,9,Spanish (Mexican)
piernas,1,8.3212294578552246,4116.3740943241346031,32,Spanish (Mexican)
luz,1,8.0885859065585670,3259.1638120681591317,54,Spanish (Mexican)
león,1,9.0182044165475030,9029.7234843427631859,14,Spanish (Mexican)
chico,1,7.1935942034119540,1332.2370290051824213,206,Spanish (Mexican)
poco,1,6.4358568179456492,624.3748292797731665,395,Spanish (Mexican)
sala,1,9.2286081314086914,10186.5518394088776404,7,Spanish (Mexican)
paleta,1,NA,NA,0,Spanish (Mexican)
mirar,1,8.1887403532516121,3605.3257321848468564,43,Spanish (Mexican)
me,1,3.8087696237806705,45.3440277066020059,2555,Spanish (Mexican)
carne,1,9.6662222688848320,3889475.9939421904273331,22,Spanish (Mexican)
medicina,1,9.6598675251007080,15752.7620867736368382,4,Spanish (Mexican)
leche,1,7.2244262926040159,1375.9763358084462652,124,Spanish (Mexican)
