word,info_float,len,cnt,ngm
yadon,17.501394047793543,5,1,6
吴泾二幼,6.5634217881907855,4,11,6
木耳,7.268275390594849,2,2,6
回答,2.153864666952074,2,177,6
香波,0.6912178746829042,2,118,6
建筑,0.0,2,1,6
sinking,4.733802775041498,7,2,6
名儿,7.266786540694902,2,1,6
晚礼服,0.0,3,1,6
笑,2.74980152947236,1,281,6
醉,0.0,1,3,6
吃不吃饭,13.869304658385463,4,1,6
轱辘,6.988723075951649,2,17,6
讨厌,1.5471858623973715,2,197,6
于,0.0,1,28,6
黏黏看,7.499845887083206,3,1,6
gate,6.339850002884625,4,1,6
auntie,17.501394047793543,6,1,6
挑逗,17.501394047793543,2,1,6
跳蚤,0.0,2,1,6
松饼,7.187033661571672,2,4,6
宝石,5.393749127566164,2,8,6
树桩,0.0,2,1,6
丁安妮,17.501394047793543,3,1,6
超,13.348287707747971,1,4,6
弯,5.497701745929013,1,11,6
树,1.8147754637288966,1,1793,6
mother,1.745683617428722,6,18,6
早点儿,0.5,3,2,6
勾,3.953622623384778,1,29,6
搭搭,9.79023290205967,2,6,6
爱迪达,9.54317827425735,3,2,6
领带,0.0,2,1,6
安徒生奖,16.501394047793543,4,2,6
掼,5.882643049361842,1,1,6
bit,0.27682734124061353,3,12,6
啃,4.871768693811997,1,12,6
花坛,0.0,2,2,6
rosierosie,17.501394047793543,10,1,6
糖果,2.664398877088265,2,39,6
singing,2.3725274715117592,7,5,6
难不难受,0.0,4,1,6
劈,4.6535085202236095,1,33,6
以及,0.0,2,2,6
多么,6.129597013098031,2,6,6
happybirthday,8.675348150191457,13,5,6
nothing,9.452977301937455,7,15,6
灰灰的,11.250697023896771,3,2,6
脱落,0.0,2,1,6
啦,1.5096297189159802,1,2675,6
相框,8.323366333370577,2,37,6
总得,10.720244258287567,2,1,6
拖,4.212100601224398,1,50,6
番茄酱,5.833798015931181,3,3,6
sofa,4.023310306509361,4,7,6
棕色,13.62024978450705,2,9,6
拜托,10.002989793332326,2,18,6
八嘎,10.317393659070497,2,4,6
中文,4.007910780623112,2,38,6
红绿灯,7.170197696243812,3,11,6
朝,6.444769496449595,1,24,6
碟,0.6666666666666666,1,6,6
水分,5.074873559752342,2,2,6
再来,9.79808060358859,2,7,6
rapunzels,5.691118071636084,9,5,6
娃娃,4.943783215886554,2,162,6
hahaha,17.501394047793543,6,1,6
blueberries,1.5849625007211563,11,1,6
poor,5.833798015931181,4,3,6
日班,0.0,2,1,6
松子,3.8457649122290154,2,11,6
mmm,17.501394047793543,3,1,6
按照,7.559899448167414,2,23,6
据说,17.501394047793543,2,1,6
南极洲,9.310530871740088,3,4,6
红薯,0.0,2,2,6
plants,0.0,6,1,6
挨,7.8485052359024685,1,15,6
战斗,16.501394047793543,2,2,6
灵魂,0.3333333333333333,2,3,6
shower,0.0,6,2,6
棒冰,6.3621188495049,2,3,6
russian,0.0,7,3,6
礼拜一,6.2285191239180735,3,5,6
抛,7.803658917617298,1,16,6
烧麦,2.403677461028802,2,2,6
紧张,3.2455289161520473,2,15,6
露水,12.136991112080231,2,1,6
致,2.561278124459133,1,4,6
跌破,17.501394047793543,2,1,6
嫩嫩,0.0,2,2,6
葱油鸡,17.501394047793543,3,1,6
enjoying,0.0,8,1,6
梦想,6.788588419887016,2,9,6
everything,3.9532104665202694,10,25,6
飞越,0.0,2,6,6
dresses,0.0,7,1,6
呜呜呜,0.3333333333333333,3,3,6
yourself,0.2857142857142857,8,7,6
地土,9.91139198784346,2,1,6
开饭,13.06172293362496,2,2,6
thought,4.151890374088552,7,2,6
鼠,5.372508502385875,1,8,6
天哪,11.70653422430683,2,12,6
呛,8.039344892272442,1,8,6
划痕,0.0,2,1,6
绿的,4.223699575249488,2,3,6
季节,1.2874367798761706,2,8,6
marry,3.620796879268622,5,5,6
大姐,0.0,2,1,6
荤菜,9.250697023896771,2,2,6
smaller,0.0,7,4,6
呃,8.20242664687282,1,103,6
饽饽,0.0,2,1,6
物体,0.0,2,1,6
张,1.2944796081475924,1,963,6
油的,0.0,2,1,6
绿巨人,1.6818879013422479,3,9,6
回,2.0533180276305294,1,852,6
will,3.9725292697385486,4,39,6
孤儿,0.0,2,1,6
castle,0.6877443751081735,6,20,6
nap,0.0,3,1,6
式,0.0,1,8,6
open,2.8869241070051754,4,25,6
calling,4.754887502163469,7,1,6
胆量,1.92711990450822,2,3,6
车库,3.145541555494537,2,5,6
认错,7.303780748177103,2,1,6
head,2.357342006827649,4,14,6
扎扎,17.501394047793543,2,1,6
兔兔,10.869750316097472,2,18,6
仙,5.321928094887363,1,1,6
水饺,12.000929365195695,2,3,6
晕,2.4863977732236138,1,21,6
麻麻,9.929258408636974,2,1,6
纸箱,0.0,2,5,6
翻翻,8.375452321194388,2,11,6
添添,11.166163082646113,2,1,6
气儿,0.0,2,1,6
戴戴看,8.234591902789894,3,3,6
毕业,8.250697023896771,2,4,6
gosh,3.8073549220576046,4,1,6
sound,0.5283208335737187,5,6,6
等不及,8.588714635582265,3,1,6
条子,0.0,2,1,6
熏,3.5849625007211565,1,1,6
missandrea,17.501394047793543,10,1,6
卖,4.312582761929792,1,107,6
定定,17.501394047793543,2,1,6
含义,0.25,2,4,6
小学,3.556110848960322,2,8,6
行吗,2.143454334121729,2,32,6
easy,3.130772474259587,4,3,6
heart,8.750697023896771,5,2,6
戳戳,0.0,2,2,6
老爷车,1.418106335492874,3,4,6
dwarfs,0.0,6,1,6
洞,1.216777816335681,1,78,6
巧妙,0.0,2,1,6
钩,0.9357849740192016,1,3,6
勤快,0.0,2,1,6
小宇,14.51451631228424,2,5,6
蚂蚁,4.898499037179564,2,144,6
宽的,6.030347965843777,2,2,6
尝尝看,17.501394047793543,3,1,6
soldiers,3.5849625007211565,8,1,6
接接,13.869304658385463,2,1,6
哦哟,10.86111486688094,2,35,6
来自,4.286922059966717,2,22,6
雕,6.779944887513038,1,4,6
演,0.0,1,3,6
棍棍,10.124121311829187,2,1,6
停止,0.0,2,1,6
腿腿,3.984107647467261,2,9,6
尖锐,0.0,2,1,6
elsa,3.5550249375213823,4,204,6
babeibei,0.0,8,1,6
茶水,8.750697023896771,2,2,6
功用,0.0,2,1,6
正是,17.501394047793543,2,1,6
kou,4.375348511948386,3,4,6
bag,0.9518387305144012,3,4,6
叫唤,2.9411224133487455,2,3,6
蜜,0.6807709208310917,1,49,6
倒来倒去,0.0,4,1,6
不是,6.90050229725827,2,466,6
噔噔,17.501394047793543,2,1,6
trash,3.0,5,1,6
脸,1.5625134302171655,1,353,6
莫愁湖,9.91139198784346,3,1,6
看来,10.307270458379909,2,15,6
一连,12.379649117760035,2,1,6
到底,6.925386408227256,2,66,6
笼子,2.8412431109011385,2,21,6
坏坏,6.647688389457795,2,29,6
黑木耳,5.870057935618414,3,10,6
涵,0.0,1,4,6
弹珠,12.051548838440402,2,1,6
四,5.430931322953568,1,506,6
丁,4.610742716942274,1,8,6
苹果,3.0494142722309467,2,1656,6
新鲜,0.5,2,2,6
点缀,3.1699250014423126,2,1,6
mimi,7.309226061792139,4,8,6
修补,11.667596031862361,2,3,6
守门员,0.7924812503605781,3,2,6
agidan,17.501394047793543,6,1,6
香皂,6.832890014164742,2,1,6
尝,5.446725242506143,1,20,6
滑板,9.13477736426711,2,5,6
决心,1.8710923928347538,2,113,6
台大,6.722973947038561,2,8,6
停留,0.0,2,1,6
toys,0.16683815797064802,4,19,6
叙述,0.0,2,1,6
嗡,6.167131349264515,1,3,6
顺利,1.0,2,1,6
掉掉,6.892543274399846,2,9,6
金黄色的,5.643856189774724,4,1,6
为主,0.0,2,1,6
negation,0.0,8,1,6
故事,1.5993536000017585,2,1791,6
胆小,2.8708089833685944,2,18,6
芽芽,0.0,2,1,6
大西洋,9.861987090205949,3,2,6
兜兜风,1.6264662506490406,3,10,6
protects,2.4036774610288023,8,2,6
光线,8.500697023896771,2,4,6
珊珊,13.403481953431319,2,6,6
男子汉,17.501394047793543,3,1,6
第一,5.384863077691802,2,204,6
优秀,0.0,2,1,6
guy,0.4848147099026925,3,42,6
姐姐,3.3632867348316173,2,317,6
身上,3.5916506906657246,2,22,6
帆,5.833798015931181,1,3,6
吵架,6.167131349264515,2,3,6
hannah,4.08746284125034,6,1,6
东具,4.7489259184755594,2,2,6
力气,2.0017860610229103,2,35,6
learn,0.9692335493653601,5,7,6
燕子,4.819991201105385,2,23,6
哈密瓜,10.477256757350593,3,20,6
游,1.655599508497219,1,44,6
顿,3.4643046656650722,1,44,6
呜呱呱呱,8.750697023896771,4,2,6
搽,11.000929365195695,1,3,6
ohohoho,17.501394047793543,7,1,6
出汗,17.501394047793543,2,1,6
哇噻,12.841001121333093,2,8,6
保证,3.3696292119191127,2,4,6
优雅,0.0,2,1,6
龙龙,12.084078673393126,2,5,6
菜市场,1.292481250360578,3,2,6
伐,1.601455003599269,1,98,6
阿修,17.501394047793543,2,1,6
香香,5.431506007787484,2,25,6
顺便,15.685349353089503,2,2,6
忘我,11.853309555403674,2,1,6
痘痘,0.0,2,1,6
多久,0.2222222222222222,2,9,6
少,5.5789570365010395,1,126,6
maybe,7.416417119060079,5,44,6
看看,4.692545502845993,2,2028,6
升级,5.4930074489983935,2,3,6
hehe,12.401115238234834,4,5,6
忽忽忽,0.0,3,1,6
办公桌,10.411661071340452,3,2,6
台阶,12.136991112080231,2,1,6
ab,11.931105339662523,2,4,6
揍,2.3866237789261295,1,3,6
生病,3.3852327046631387,2,33,6
小人儿,4.614409345247941,3,2,6
条纹,4.335794640819195,2,11,6
晒太阳,0.25,3,4,6
bebe,16.501394047793543,4,2,6
放学,5.999668960698911,2,12,6
西部牛仔,6.574658060137299,4,3,6
等,5.754096813627126,1,817,6
橘红色,12.586909694882518,3,2,6
haha,11.165222047653598,4,5,6
木瓜,13.384175423843027,2,6,6
歇,8.750697023896771,1,2,6
撸了撸,2.0,3,1,6
现实,5.966574173930633,2,5,6
kankuan,8.750697023896771,7,2,6
挽,0.0,1,2,6
吃饭吃饭,11.000929365195695,4,3,6
鬼怪,0.0,2,1,6
咔,4.375348511948386,1,4,6
怪,3.404819762073451,1,27,6
自然,5.789722202285124,2,18,6
fire,12.136991112080231,4,1,6
sits,0.0,4,2,6
底气,0.0,2,1,6
呐,4.876537711695108,1,136,6
young,0.2,5,10,6
搞笑,5.531960491837374,2,4,6
绵羊,8.950410029801604,2,31,6
发型,1.4270404040368456,2,6,6
报幕,6.116794583113908,2,4,6
共同点,17.501394047793543,3,1,6
香喷喷的,0.0,4,1,6
烫的,8.404240234045577,2,21,6
mickey,2.7583060847782193,6,28,6
热水,3.1848629505592125,2,3,6
