word,info_float,len,cnt,ngm
解体,0.0,2,1,5
让开,15.046593069222439,2,3,5
视角,6.607311343151168,2,2,5
模板,12.031356596255709,2,1,5
祝灏佳,2.0,3,1,5
blueberry,8.859403214948125,9,3,5
袖,0.5283208335737187,1,3,5
小红帽,11.356890613430224,3,6,5
分散,2.8073549220576046,2,1,5
皇室,1.0,2,1,5
织织,1.72672264890213,2,4,5
秦,10.698487746035525,1,4,5
confuse,17.501394047793543,7,1,5
明星,8.686500527183219,2,1,5
管子,11.263584233506872,2,4,5
娃娃菜,12.499254121520238,3,4,5
who,7.425944510805484,3,190,5
toes,0.0,4,1,5
之间,1.4038349187860242,2,15,5
空白的,10.020979938904212,3,1,5
protect,7.011227255423254,7,1,5
米饭饭,5.0620606559145935,3,2,5
home,0.1558679348139633,4,23,5
翻来翻去,17.501394047793543,4,1,5
满地,0.0,2,1,5
茶几,14.357636346687968,2,3,5
煮饭饭,6.977279923499917,3,1,5
hold,2.9450945546178753,4,5,5
monkeys,4.389350966821173,7,4,5
鼠,5.372508502385875,1,8,5
闹,2.3106585956493015,1,20,5
群,3.8540109527309117,1,13,5
瓤,0.0,1,1,5
保温,9.217047055766075,2,3,5
anyone,11.04317827425735,6,2,5
咳,4.3972640246766685,1,18,5
虎头蛇尾,17.501394047793543,4,1,5
such,2.6239637567217926,4,2,5
冰激凌,6.465361879172237,3,17,5
笔直,12.228624942067105,2,23,5
圆点,5.623370299246572,2,2,5
explain,8.750697023896771,7,2,5
really,4.604119460184959,6,81,5
蛋白,17.501394047793543,2,1,5
蜗牛,7.71151903966109,2,18,5
吗,1.1000581224409218,1,5290,5
骚扰,0.0,2,1,5
符号,1.4159758378145286,2,3,5
房顶,4.1222110866143336,2,4,5
哥,2.827795165013339,1,4,5
猜,5.1246156049543705,1,151,5
锁,4.300314833813079,1,27,5
跌破,17.501394047793543,2,1,5
大力水手,15.916431547072387,4,3,5
哑巴,0.0,2,5,5
gesture,0.0,7,1,5
mou2,17.501394047793543,4,1,5
琢磨,8.750697023896771,2,2,5
凶的,3.700439718141092,2,1,5
page,0.3708581897297748,4,29,5
much,0.875079859448828,4,25,5
玩玩,3.4825823477193003,2,21,5
仍然,6.9411073808936345,2,3,5
身边,8.087377307292579,2,6,5
脚,3.1437776212170103,1,601,5
铁丝钳,6.129283016944967,3,1,5
发卡,12.671098725748465,2,1,5
morning,0.0,7,2,5
逗,4.8551871886451545,1,56,5
兔子,3.7995463235223523,2,214,5
束,0.0,1,1,5
新,2.48701192277586,1,92,5
无籽西瓜,17.501394047793543,4,1,5
giraffe,3.6782758189249156,7,16,5
频道,2.2146187299249083,2,3,5
画册,5.177490038442568,2,8,5
毛豆,10.070120944476823,2,1,5
奶酪儿,12.925396925483785,3,4,5
三角,7.70664147897034,2,17,5
qiao,10.704142321701031,4,2,5
回头,5.780257388939554,2,13,5
陪,1.4066635427151344,1,453,5
轮流,8.964570490190768,2,3,5
did,3.909208064831534,3,140,5
抬,4.605448142489973,1,90,5
pot,0.25,3,4,5
一模一样,5.192266067096415,4,20,5
focus,17.501394047793543,5,1,5
这时,10.920209081550338,2,12,5
开不开,17.501394047793543,3,1,5
袋袋,15.072470260629807,2,3,5
砰,7.705869917236564,1,13,5
吓,2.333533861882242,1,349,5
小鬼头,5.79345484744126,3,4,5
yelling,0.0,7,1,5
凳,3.3037973292811533,1,3,5
旅游,0.0,2,1,5
chickens,3.1699250014423126,8,1,5
每,8.051449162441761,1,111,5
再说,7.373144230146419,2,25,5
裤脚,0.7538483161730579,2,9,5
日班,0.0,2,1,5
蛀,5.833798015931181,1,3,5
鸡,3.8037364051034586,1,232,5
爽爽的,17.501394047793543,3,1,5
lid,0.0,3,1,5
蛀牙,3.8969619646292655,2,8,5
游泳圈,6.800557619117417,3,5,5
凯丽,10.083043192384228,2,8,5
香菜,8.714254912257815,2,5,5
想像,5.591610628462428,2,10,5
steam,6.339850002884625,5,1,5
过头,0.0,2,2,5
花花草草,0.5,4,4,5
中班,7.348728154231078,2,1,5
为啥,9.06635026811603,2,2,5
arguing,0.0,7,1,5
预备备,17.501394047793543,3,1,5
酒窝,4.73176218663559,2,2,5
教育,6.3621188495049,2,3,5
恶意,0.0,2,1,5
准确,3.8364267226959528,2,3,5
bear,1.2148637168581735,4,29,5
悄悄地,6.515909118003654,3,4,5
兴趣,4.8287309521720045,2,13,5
ohhoh,11.33426269852903,5,3,5
高龙睿祺,0.0,4,1,5
呱,7.132468452306798,1,18,5
内容,0.9642364411241742,2,21,5
knot,0.0,4,1,5
动画,5.227149646809949,2,2,5
龙,5.794340423296229,1,72,5
触手,1.0,2,1,5
around,0.2857142857142857,6,7,5
once,0.0,4,2,5
回来不回来,1.5849625007211563,5,1,5
奶奶,6.205527373549097,2,194,5
脏脏,5.352198270861834,2,52,5
忘记,7.748937143600837,2,41,5
想象,4.281970689496776,2,108,5
苦苦,5.833798015931181,2,3,5
entire,0.0,6,5,5
mud,6.470976344122655,3,7,5
晓,8.196516305557678,1,3,5
劈,4.803986831880038,1,33,5
fan,0.0,3,2,5
楼梯,4.639893685415812,2,73,5
底下,4.263679372886565,2,80,5
记得,4.237932507053779,2,145,5
袋儿,0.0,2,1,5
停,4.314418390918642,1,114,5
当时,11.045825672020406,2,9,5
规律,0.0,2,3,5
滑板,9.13477736426711,2,5,5
哔,1.5175965055510434,1,16,5
友爱,0.0,2,1,5
个子,5.252347098521539,2,11,5
计程车,6.418191630596158,3,11,5
balls,2.2848878380996984,5,4,5
处,5.951060589159293,1,7,5
豌豆,10.897205127599488,2,19,5
陪陪,4.956434886128488,2,3,5
would,5.986928048943746,5,33,5
选选看,13.869304658385463,3,1,5
最,3.6894154429551245,1,616,5
冰,3.8190357624903246,1,47,5
温和,2.321928094887362,2,1,5
贪吃,2.6961587113893803,2,2,5
耳朵,4.640630089354423,2,122,5
震山甲,17.501394047793543,3,1,5
黏,5.738131387787483,1,57,5
当选,9.487666841528664,2,4,5
united,0.5,6,2,5
wellsworth,0.0,10,1,5
逃跑,3.0652883323384916,2,13,5
看不见,5.96437998627832,3,29,5
齐亚,11.673372116462204,2,3,5
腾云架雾,8.391684586057158,4,2,5
扣篮,17.501394047793543,2,1,5
脚指头,17.501394047793543,3,1,5
本地,9.355351096424812,2,1,5
蹿,8.588714635582265,1,1,5
短信,1.0,2,1,5
伊唷,17.501394047793543,2,1,5
健康,4.596059051206797,2,11,5
completely,1.0,10,1,5
签名,0.0,2,4,5
evil,0.3231203125901445,4,8,5
偶尔,15.916431547072387,2,3,5
拆,4.955331995371019,1,57,5
captainamerica,17.501394047793543,14,1,5
炉,0.0,1,9,5
知道不知道,9.314094272722178,5,43,5
题名,1.0,2,1,5
裹,1.2144952487818932,1,4,5
是gogogei,17.501394047793543,8,1,5
托儿所,1.6107358739621822,3,4,5
开巴巴无,17.501394047793543,4,1,5
met,1.795841677670507,3,10,5
鹅鹅鹅,0.0,3,1,5
楼,3.562003680714103,1,117,5
难过,3.0854392609744976,2,30,5
保,17.501394047793543,1,1,5
许多,4.738490044481935,2,11,5
诡计,4.145009423466309,2,2,5
滑稽,4.643856189774724,2,1,5
从,4.561229823586314,1,833,5
crystal,17.501394047793543,7,1,5
悔,7.507794640198696,1,1,5
hat,1.4591798293611622,3,16,5
竹,0.5849625007211563,1,2,5
蒋玲,10.405293399461423,2,4,5
carpet,6.339850002884625,6,1,5
乳液,0.0,2,1,5
冰箱,2.19911296782756,2,21,5
严严实实的,1.0,5,1,5
whose,12.740525436966598,5,5,5
胆子,5.029379743987597,2,68,5
彩色笔,10.57737097140556,3,4,5
星期三,11.529250198769413,3,3,5
通常,9.73992889306479,2,11,5
绘本,17.501394047793543,2,1,5
乱马,12.291330754659608,2,5,5
体贴,4.281121212110537,2,2,5
刹,8.823367240046236,1,1,5
疼不疼,4.520556430500284,3,4,5
紧紧的,0.0,3,5,5
马可,4.643856189774724,2,1,5
定定,17.501394047793543,2,1,5
shuffle,1.0566416671474375,7,3,5
人参,6.107311343151168,2,2,5
鸡心,5.643856189774724,2,1,5
落花流水,0.0,4,1,5
动物们,8.915708445525492,3,7,5
建议,5.2147033707569905,2,2,5
棒棒糖,10.093835203828426,3,12,5
行李,0.25,2,4,5
局,0.0,1,2,5
亮亮的,0.5474448543937892,3,22,5
范,5.926654777701837,1,2,5
花菜,5.6175714821051965,2,19,5
高跟鞋,0.0,3,4,5
巨大,8.16490692667569,2,1,5
箭头,10.15787235831991,2,7,5
好棒,17.501394047793543,2,1,5
shouted,3.5849625007211565,7,1,5
奇妙,0.0,2,1,5
clothes,0.15849625007211562,7,10,5
transparent,9.750697023896771,11,2,5
山坡,2.7443907225602775,2,5,5
乱蹦乱跳,1.2156890055876008,4,55,5
豆干,8.500697023896771,2,4,5
隐喻,0.0,2,1,5
功用,0.0,2,1,5
虫,4.137645977313285,1,54,5
过关,0.25,2,8,5
什么,1.5110651988366472,2,16673,5
肉松,16.501394047793543,2,2,5
啊哈,16.501394047793543,2,2,5
知不知道,5.571864652711146,4,142,5
救生圈,1.1503088082863495,3,13,5
乡下,11.166163082646113,2,1,5
gi,17.501394047793543,2,1,5
特点,0.5347300703567573,2,19,5
dudi,6.167131349264515,4,6,5
葱,5.1417854896348585,1,11,5
老早,17.501394047793543,2,1,5
就学,4.673463138866848,2,6,5
橙子,8.389635639237241,2,16,5
感,0.23398500028846253,1,5,5
倾斜,0.0,2,1,5
part,0.0,4,4,5
吼吼,8.112226976665285,2,2,5
车库,3.145541555494537,2,5,5
corner,0.0,6,1,5
女巫,10.48041283321542,2,2,5
月历,8.463463176557005,2,7,5
doppy,0.0,5,1,5
山,2.923136567121981,1,98,5
摞,3.340326646301404,1,3,5
馄饨,6.8920685997009175,2,20,5
office,0.0,6,1,5
year,0.29874687506009634,4,12,5
台灯,8.732950254537341,2,13,5
线,1.196421194687365,1,141,5
change,1.738549077596719,6,4,5
tea,2.453736467657777,3,11,5
长颈渡,17.501394047793543,3,1,5
thank,9.041211647679079,5,51,5
花花,5.237951880304661,2,87,5
留下,5.90655012880985,2,5,5
积木,4.223213990725401,2,127,5
妖魔鬼怪,17.501394047793543,4,1,5
陶醉,0.0,2,1,5
打开,5.821318982536382,2,310,5
远远地,0.9233796369179146,3,88,5
brush,6.870364719583405,5,2,5
年复一年,0.0,4,1,5
candies,4.611196579894236,7,5,5
惜,1.0,1,1,5
嗡嗡,0.0,2,1,5
鲍宇嘉,0.0,3,1,5
梳梳,17.501394047793543,2,1,5
小雷,0.0,2,1,5
fireworks,3.058326377628866,9,7,5
对照,8.978383749817901,2,2,5
只要,5.750761915943311,2,169,5
动作,1.7931288588506764,2,275,5
阵子,5.169925001442312,2,1,5
谱子,1.0,2,1,5
cockadoodle,15.916431547072387,11,3,5
yellowshirt,2.964227222841691,11,11,5
睡觉,2.491833535979538,2,912,5
西德,0.0,2,2,5
结尾,2.292481250360578,2,2,5
啄,10.214244547220904,1,5,5
饭菜,3.645545979667524,2,3,5
剩饭,1.0,2,1,5
凉鞋,0.0,2,1,5
仙人球,7.423172551879202,3,6,5
教室,1.4991258653709116,2,47,5
雪人,4.726567165795943,2,63,5
浴巾,4.338660626353067,2,8,5
黏土,3.677217085052918,2,4,5
以前,6.118781210580019,2,159,5
循环,4.70943763998424,2,5,5
顺利,1.0,2,1,5
柳树,8.132602870368913,2,26,5
优雅,0.0,2,1,5
天,2.280303958232733,1,721,5
两边,0.0,2,1,5
晨,11.932719311692674,1,3,5
呃,8.24909999563066,1,103,5
滑的,12.671098725748465,2,1,5
卷卷,0.0,2,1,5
乐儿,0.5,2,2,5
回不回来,1.0,4,1,5
太阳,6.2021313977969434,2,304,5
枪,3.4629315350674776,1,55,5
武功,2.8820166233259905,2,14,5
滚蛋,13.869304658385463,2,1,5
木偶,7.378496821409941,2,27,5
包憬晨,6.022367813028454,3,1,5
哎呀呀,12.785512754633475,3,7,5
哎吆,15.501394047793543,2,4,5
播种,4.842301151493573,2,10,5
argued,0.0,6,1,5
familys,0.0,7,1,5
ti,7.805836915148733,2,4,5
蛰,0.3333333333333333,1,3,5
产,0.0,1,1,5
淮海路,0.0,3,1,5
教不教,2.8073549220576046,3,1,5
碟,0.6949875002403854,1,6,5
技能,0.0,2,1,5
angle,0.0,5,2,5
商标,5.833798015931181,2,3,5
淅淅沥沥,0.0,4,1,5
植物,4.425815851202116,2,23,5
vo,0.0,2,1,5
打一打,17.501394047793543,3,1,5
久,0.14557477758203896,1,135,5
孟浩然,17.501394047793543,3,1,5
汉字,0.0,2,4,5
最后,6.815387063991445,2,328,5
original,0.0,8,1,5
鲜花,9.217047055766075,2,3,5
whi,0.0,3,1,5
挂,4.696815226228267,1,36,5
禁锢,16.501394047793543,2,2,5
conversation,0.0,12,1,5
decides,2.4088205313679545,7,22,5
姜,5.680477930833105,1,9,5
lonely,2.0826425044811954,6,3,5
飞虫,6.643856189774724,2,1,5
da,8.750697023896771,2,2,5
销量,3.2134149787407824,2,3,5
收养,3.55496633070242,2,11,5
星期五,9.22641422250641,3,5,5
甩一甩,4.700439718141093,3,1,5
柳宗元,15.916431547072387,3,3,5
电扇,8.750697023896771,2,2,5
圈子,0.0,2,1,5
蓝猫,8.750697023896771,2,2,5
桔色的,16.501394047793543,3,2,5
白白的,4.3820595482977645,3,17,5
computer,2.0762728968319606,8,3,5
矮,2.6432765394085225,1,40,5
棕色,13.62024978450705,2,9,5
warm,1.9342174782458559,4,7,5
momo,7.851857541983831,4,15,5
技术,5.509795364178941,2,2,5
岗亭,2.0,2,1,5
背书,9.874981347653774,2,1,5
桶,2.7702253215486556,1,36,5
不经意,12.031356596255709,3,1,5
接纳,8.039412681414953,2,3,5
散,0.925109929535273,1,4,5
靠谱,11.509280168087859,2,1,5
干粮,2.321928094887362,2,1,5
monkey,8.750697023896771,6,2,5
mermaid,3.5707387272582407,7,59,5
对呀,10.254156232724183,2,73,5
带鱼,10.600916882967319,2,4,5
绕,6.569439581966453,1,25,5
盆子,5.433567418724176,2,12,5
摇,4.791862147673745,1,65,5
wipe,0.0,4,1,5
看做,9.80945183545788,2,14,5
胡萝卜,6.543154941753747,3,52,5
领,4.3662562835137715,1,20,5
上班,2.0311115227458294,2,280,5
本行,17.501394047793543,2,1,5
骚包,5.051643904206012,2,2,5
hit,0.0,3,2,5
一般,4.087083915118479,2,47,5
tsua,9.243870143889616,4,9,5
洗发精,12.350533196314954,3,2,5
蔓延,0.0,2,1,5
附近,8.429937227631784,2,2,5
丑,2.7683007591387785,1,53,5
ago,0.0,3,5,5
奥,8.287138809579472,1,562,5
只是,2.4640649394309344,2,206,5
palace,0.2,6,5,5
认养,0.0,2,1,5
路露,17.501394047793543,2,1,5
层,1.3491961303747393,1,47,5
安安静静,0.0,4,3,5
北方,7.067277921978211,2,3,5
配对,3.0,2,1,5
象棋,3.4843222613253513,2,11,5
喔呜,5.643856189774724,2,1,5
甲状腺,17.501394047793543,3,1,5
进行,0.5,2,2,5
叫声,17.501394047793543,2,1,5
里面,2.4382974688436665,2,2006,5
咕噜,3.9414447122497096,2,13,5
enough,2.064215925688267,6,12,5
擦宝巾,0.0,3,1,5
巷,0.0,1,3,5
糊涂,0.5,2,2,5
tai,2.0,3,1,5
桔红色,0.0,3,1,5
花园,3.721239175041442,2,21,5
好吗,3.4659360466640554,2,88,5
星球大战,2.76640267279576,4,3,5
一半,3.2138597792795416,2,27,5
flowers,2.5994252896650107,7,13,5
感觉,2.6856218764264472,2,278,5
雪白的,0.0,3,2,5
珠宝,16.501394047793543,2,2,5
袜袜,10.057497591180669,2,3,5
glasses,0.0,7,1,5
ㄩ,0.0,1,1,5
里边儿,9.017554053892203,3,5,5
校服,0.0,2,2,5
瘦瘦的,0.0,3,1,5
每天,7.306498047176159,2,130,5
厨子,4.0,2,1,5
凉,4.097855456487952,1,22,5
羊羊,9.563407163804781,2,11,5
膀子,7.320480201916891,2,14,5
黑熊,0.0,2,2,5
栏杆,2.093583349313997,2,7,5
回来,2.393435333910022,2,534,5
珠子,4.436255210534508,2,3,5
桂鱼,9.850980962077982,2,3,5
囡囡,8.103514138882407,2,13,5
舞会,0.0,2,2,5
生效,0.0,2,1,5
天空,3.4387870400144642,2,79,5
ponytail,0.9813781191217037,8,5,5
墨镜,8.2667865406949,2,1,5
往前,8.443467379093812,2,6,5
床床,0.0,2,1,5
memory,1.9036774610288023,6,2,5
months,8.250697023896771,6,4,5
赚,4.293942603458966,1,10,5
畜生,5.968357169607448,2,6,5
鱼儿,5.775259716019857,2,6,5
欸,6.1630833745455735,1,168,5
快递,3.9880553609554017,2,17,5
早餐,4.998059858984758,2,11,5
粉丝,9.458791798482439,2,3,5
剥一剥,2.321928094887362,3,1,5
晾,4.1169006716191445,1,26,5
葱头,12.488844346457336,2,1,5
旁边儿,0.0,3,1,5
henry,8.750697023896771,5,2,5
特意,0.0,2,1,5
鸡翅,3.0646415084724836,2,2,5
剧,0.0,1,1,5
魂飞魄散,6.6293566200796095,4,1,5
回想,17.501394047793543,2,1,5
aunt,0.0,4,2,5
欧,14.501394047793543,1,8,5
围,5.200501627265931,1,24,5
shoes,0.7945800937020849,5,14,5
蛋饺,12.12097007491029,2,6,5
afternoon,0.0,9,2,5
质问,17.501394047793543,2,1,5
梅花鹿,9.504305991867446,3,7,5
write,1.1179676338511806,5,9,5
是吧,3.017148498925028,2,121,5
圣诞节,3.153951618544664,3,9,5
借过,1.9036774610288023,2,2,5
龙虾,5.623363829043532,2,8,5
尸体,6.13561502299085,2,5,5
平时,5.78622509018178,2,118,5
桃子,8.582095266849478,2,51,5
事物,0.8304820237218405,2,4,5
拇指,4.249471281957278,2,4,5
番茄酱,5.833798015931181,3,3,5
喀嚓,17.501394047793543,2,1,5
花落知多少,0.0,5,1,5
婆婆,5.897712320848675,2,53,5
试一试,10.69328973288693,3,16,5
谁,4.180453941654598,1,2026,5
minutes,1.3425470725835318,7,6,5
制造,3.8073549220576046,2,1,5
灭火器,10.90762262922542,3,6,5
小棠,1.0,2,1,5
姨丈,6.463015009675216,2,5,5
建造,1.1219905243786104,2,17,5
second,0.22957395851362242,6,12,5
多种多样,4.321928094887363,4,1,5
物品,0.0,2,4,5
海洋,15.916431547072387,2,3,5
脚步,3.04373142062517,2,2,5
操作,0.0,2,3,5
自信,1.042481250360578,2,4,5
给,2.9015699997599316,1,4734,5
奥运会,0.0,3,1,5
physics,0.0,7,1,5
内内,6.22881869049588,2,1,5
花头,0.0,2,1,5
truck,0.0,5,1,5
sleep,0.8798736930305106,5,9,5
推测,0.0,2,1,5
husband,1.4036774610288023,7,2,5
benji,17.501394047793543,5,1,5
菜市场,1.292481250360578,3,2,5
轮子,4.020907728930896,2,174,5
on,1.8256027563657644,2,131,5
急匆匆地,0.0,4,1,5
