word,info_float,len,cnt,ngm
individuellement,0.0,16,1,4
aurait,4.0799237489922655,6,81,4
toux,1.1157954366624743,4,14,4
youre,18.08999867058833,5,1,4
ici,3.931803597279553,3,1560,4
âgé,1.7765286098723685,3,5,4
supplie,0.0,7,1,4
lequel,8.26944051505339,6,292,4
chaviré,1.0,7,1,4
évier,1.9073391550199024,5,4,4
daccord,5.943807472885853,7,2961,4
vendu,2.440424764766092,5,5,4
ravin,0.0,5,1,4
escapade,1.0,8,1,4
profiter,3.0211505759398682,8,13,4
lcasser,11.69740200750271,7,1,4
bordent,7.499845887083206,7,1,4
réveilleras,4.0,11,1,4
nourrice,2.124978237899474,8,6,4
incroyables,0.0,11,1,4
boom,17.08999867058833,4,2,4
sciences,1.1400879436282185,8,5,4
ple,11.531381460516313,3,1,4
scolaires,5.584962500721157,9,1,4
humour,2.04373142062517,6,2,4
hantée,4.08746284125034,6,1,4
tappris,4.925093418822887,7,2,4
catégories,0.5,10,2,4
wou,7.347082882965368,3,43,4
coefficient,18.08999867058833,11,1,4
insupportable,1.556271942704932,13,5,4
partagerai,0.0,10,1,4
sont,1.6145311684862862,4,4075,4
spécial,4.197335791686961,7,50,4
jeter,3.7358102691390296,5,119,4
bluemountain,0.0,12,1,4
typographe,0.0,10,1,4
sest,4.194886823679309,4,577,4
ballonpanier,1.0,12,1,4
travaillez,5.815928480304397,10,4,4
greluche,2.5232852027769823,8,3,4
emporte,4.937336622218919,7,7,4
vououououou,18.08999867058833,11,1,4
logopède,7.577428828035749,8,1,4
visiteur,3.5849625007211565,8,1,4
subjonctif,11.275542556086723,10,1,4
cris,2.2182306305285566,4,14,4
pouêt,0.5283208335737187,5,3,4
monsieurglouglou,9.044999335294165,16,2,4
tiens,6.345251381769098,5,3103,4
ratisser,1.5,8,2,4
léchais,14.385525408969357,7,1,4
lhorizontale,2.584962500721156,12,1,4
apporter,3.5260263018989217,8,30,4
abstraites,1.0,10,1,4
épiler,1.0,6,1,4
séveillant,9.17492568250068,10,1,4
tototototoine,1.0,13,1,4
accroc,4.08746284125034,6,1,4
peute,11.531381460516313,5,1,4
gulliver,10.303780748177104,8,1,4
joujoux,5.643856189774724,7,1,4
adrienne,0.0,8,1,4
douée,4.983489296399326,5,15,4
viens,5.802253787555461,5,2556,4
fraise,3.713341546184407,6,43,4
spray,0.0,5,1,4
combinaisons,0.896240625180289,12,4,4
remange,4.321928094887363,7,1,4
