word,info_float,len,cnt,ngm
pistolas,6.099836172418182,8,2,3
cansa,7.437444641839927,5,4,3
asquero,0.0,7,1,3
vuélvelas,9.290018846932618,9,1,3
esperes,6.22881869049588,7,1,3
otras,5.257367751037984,5,51,3
chirriado,7.534425486300699,9,3,3
nanananananana,2.8073549220576046,14,1,3
frente,6.882529399574468,6,5,3
rascas,4.643856189774724,6,1,3
ni,4.198933476418434,2,103,3
precipites,9.599912842187129,10,1,3
aparcar,6.872648954751022,7,18,3
arre,8.212829240238428,4,2,3
guarde,7.485967460852762,6,16,3
sin,4.859987860875949,3,121,3
iluminar,0.0,8,1,3
ave,16.425658480476855,3,1,3
tocarle,8.082149041353873,7,1,3
pinpinpin,10.666274538042687,9,2,3
frene,5.357552004618084,5,1,3
pisado,6.7600637751624255,6,2,3
amiguitos,6.249147422854199,9,5,3
pedirles,8.082149041353873,8,1,3
ga,7.707953952431592,2,3,3
ponerla,6.012315073180453,7,27,3
gato,4.261279670469143,4,224,3
tráeme,11.617105653651237,6,3,3
empezaron,3.5849625007211565,9,1,3
compre,7.063815796067751,6,3,3
rin,13.070810235366,3,2,3
pup,16.425658480476855,3,1,3
lo,4.391594919162822,2,3477,3
cascarones,2.0,10,1,3
vosotros,4.754656316712752,8,24,3
aceituna,9.204571144249204,8,1,3
retás,4.751912868997875,5,2,3
piense,8.515699838284043,6,1,3
pobrecitas,16.425658480476855,10,1,3
extrañaste,0.7924812503605781,10,2,3
juguetitos,3.1925111000742064,10,4,3
casita,4.116574980603463,6,331,3
escribes,8.103287808412023,8,1,3
contestador,0.0,11,2,3
cubrir,5.442943495848728,6,2,3
siestica,2.1848629505592125,8,3,3
adornan,6.426264754702098,7,1,3
navidad,3.1237246577959406,7,188,3
voltereta,5.063144983298664,9,8,3
llámalos,16.425658480476855,8,1,3
cántasela,7.370186591187777,9,3,3
cestita,6.240564722786444,7,3,3
engulle,3.8073549220576046,7,1,3
madremía,8.684717523767787,8,27,3
correctamente,2.584962500721156,13,1,3
especificaba,2.584962500721156,12,1,3
saben,6.507172815885927,5,24,3
mamaíta,3.0074559376761516,7,3,3
zanahorias,4.6278659691518,10,3,3
mariangeles,7.526943811356733,11,4,3
cabaña,7.106438155866828,6,2,3
bebé,4.790026917938031,4,68,3
pringue,16.425658480476855,7,1,3
real,4.139546458761473,4,13,3
arbolito,5.214775241234109,8,13,3
daos,10.239598529249124,4,1,3
chuss,16.425658480476855,5,1,3
patineta,7.400879436282184,8,2,3
cantábamos,6.178131933776721,10,4,3
espinacas,15.425658480476857,9,2,3
engañarás,9.152284842306582,9,1,3
déjalo,9.313595572669492,6,52,3
madrid,5.560291801743911,6,25,3
miriam,11.31673366742612,6,2,3
hablan,6.34664307381414,6,13,3
seguro,8.104620687336551,6,100,3
amable,10.905387005018131,6,1,3
ordenada,1.5,8,2,3
estudiar,6.463922408204166,8,18,3
inventarlo,2.584962500721156,10,1,3
mosqueteros,7.6293566200796095,11,2,3
sorpresas,0.0,9,1,3
contento,4.362115223218341,8,76,3
hijitos,5.19670622287652,7,10,3
teletubi,3.0,8,1,3
hacía,6.892002858426364,5,74,3
garganta,6.814536208151887,8,8,3
querrán,7.334865642180305,7,13,3
pezoto,10.00982861736811,6,1,3
tilalo,5.357552004618084,6,1,3
atraparon,16.425658480476855,9,1,3
bufandas,0.0,8,3,3
lluvia,7.546738159347988,6,6,3
buscás,12.095067301607054,6,1,3
pedazo,7.266323625017239,6,3,3
brutos,4.400449949960152,6,2,3
entraban,9.56675926712634,8,2,3
llamaban,7.69150990803148,8,6,3
dinerito,6.794415866350106,8,1,3
vuélvelos,9.449148645375436,9,1,3
puñeta,2.4534452978042594,6,2,3
grandísimos,2.321928094887362,11,1,3
miradlo,16.425658480476855,7,1,3
majicos,4.559470536361754,7,2,3
bua,15.425658480476857,3,2,3
escucho,8.329661655903045,7,4,3
plástico,4.118188573015686,8,4,3
calzoncillos,4.392317422778761,12,1,3
caramba,9.942545049557076,7,2,3
empújalo,8.712829240238428,8,2,3
quieto,9.695954340701775,6,33,3
dados,0.0,5,1,3
gente,3.3176167752801766,5,26,3
veríamos,1.0,8,1,3
amá,8.76155123244448,3,1,3
murió,6.897972709440511,5,21,3
chiquitica,3.5120365635548905,10,4,3
caso,2.435470422928769,4,50,3
tenis,5.851224762482104,5,3,3
tíraselo,10.89160524254747,8,2,3
vigilo,4.247927513443586,6,1,3
mimi,0.0,4,1,3
secarse,2.584962500721156,7,1,3
pupu,3.9959505667353628,4,30,3
llamaba,4.697791719384767,7,66,3
recuperado,9.605479518061669,10,1,3
butifarra,6.056700366976252,9,3,3
condiciones,0.0,11,1,3
tranquilo,5.261912993663186,9,7,3
cuantas,10.307651627790895,7,15,3
enrollar,0.0,8,1,3
acabarme,8.451211111832329,8,1,3
bajarlas,8.479780264029099,8,1,3
dejarles,9.954196310386877,8,1,3
recta,4.327311052595094,5,5,3
caernos,4.08746284125034,7,1,3
flauta,4.763116032041349,6,36,3
aunque,4.879898151679988,6,27,3
llamalo,12.22734517997263,7,5,3
inglés,4.158023112692777,6,11,3
huela,10.905387005018131,5,1,3
calorcito,6.34960547599922,9,6,3
frangollo,16.425658480476855,9,1,3
recupera,2.0,8,1,3
militar,16.425658480476855,7,1,3
limpiándole,0.0,11,1,3
despedida,2.160964047443681,9,2,3
mimos,2.8883575983045295,5,14,3
guarrona,10.712829240238428,8,2,3
enfriará,10.277287400130357,8,1,3
suena,7.266616002849918,5,27,3
pinocho,4.322733298787333,7,9,3
empujas,5.030636231773276,7,4,3
enteraba,9.152284842306582,8,1,3
gimna,2.584962500721156,5,2,3
míralo,9.130364362896763,6,38,3
chupinazo,5.392317422778761,9,1,3
comeremos,4.874198785822528,9,5,3
tapas,7.436175719392057,5,5,3
botoncito,1.0,9,1,3
regala,5.346104936267535,6,21,3
paliza,2.2297158093186487,6,2,3
esperaba,9.874981347653774,8,1,3
parampillo,16.425658480476855,10,1,3
pequeñajo,5.725857193422881,9,10,3
esté,5.982008411020362,4,18,3
imaginaciones,12.095067301607054,13,1,3
ríe,6.60545038462542,3,13,3
cara,4.788015082474747,4,133,3
pasamos,9.243961224936559,7,28,3
bañaban,8.252665432450248,7,1,3
sayoa,7.307033823582633,5,4,3
llamabais,5.247927513443585,9,1,3
fíjate,8.474650048218221,6,71,3
molde,1.5032651213929802,5,6,3
bodegas,4.321928094887363,7,1,3
mojen,5.938066600021508,5,2,3
ardillita,6.529498960953322,9,3,3
cocinando,2.04373142062517,9,2,3
intentas,12.095067301607054,8,1,3
yaya,7.042674589137433,4,36,3
acostarme,3.700439718141092,9,1,3
footing,0.0,7,1,3
petisita,5.930737337562887,8,1,3
pescadito,16.425658480476855,9,1,3
secreta,0.0,7,2,3
duros,2.669429910410252,5,4,3
límpiale,8.212829240238428,8,2,3
tiempo,2.9714702215337594,6,25,3
haberme,2.8073549220576046,7,1,3
llévalos,8.299338170332867,8,6,3
nieto,0.0,5,1,3
charlie,8.712829240238428,7,2,3
patapalo,16.425658480476855,8,1,3
sonajero,10.00982861736811,8,1,3
peinas,5.247927513443585,6,1,3
engracia,16.425658480476855,8,1,3
sorbito,1.945339928381165,7,4,3
tilíntalan,0.0,10,1,3
bajad,1.5849625007211563,5,1,3
cosita,3.9515753091179104,6,24,3
hechita,9.152284842306582,7,1,3
iosu,6.547121334404508,4,2,3
formas,3.1095680140312076,6,4,3
mismas,3.46410580759292,6,3,3
saltas,10.28745006186773,6,5,3
cura,6.816860973977264,4,13,3
batiendo,1.0,8,1,3
bocina,2.0,6,2,3
nadas,3.118426437404854,5,4,3
encajar,1.5849625007211563,7,1,3
encuentra,6.3257263000031525,9,10,3
contalos,11.23661220021575,8,1,3
empachar,7.6865005271832185,8,1,3
tocaras,8.39231742277876,7,1,3
gritos,0.0,6,1,3
estáte,11.140573192179552,6,9,3
montaña,6.980654836739947,7,11,3
bónbón,1.0,6,2,3
blandito,9.011073325610354,8,3,3
apoyas,5.579935668389195,6,2,3
retado,3.4594316186372978,6,1,3
zuna,9.204571144249204,4,1,3
zipi,15.425658480476857,4,2,3
tarda,9.326429487122303,5,1,3
terminarlo,5.169925001442312,10,1,3
cortadico,5.807354922057605,9,1,3
mató,7.103228240336497,4,5,3
sacáis,0.0,6,1,3
caída,5.123505808305787,5,6,3
tortilla,4.722364087818479,8,14,3
soñando,16.425658480476855,7,1,3
acercarte,8.451211111832329,9,1,3
bañador,1.5849625007211563,7,1,3
bañarse,6.7376767288650665,7,2,3
rezas,5.2354177247255365,5,3,3
izaskun,6.628843681783456,7,64,3
feos,3.1241612082454666,4,9,3
plantita,6.08360898032221,8,3,3
botes,1.792481250360578,5,2,3
cuéntamela,10.452241240430817,10,1,3
ensuciar,10.163649676015826,8,1,3
fermín,7.846391137378923,6,10,3
aguja,2.453445297804259,5,2,3
dejarlos,1.5849625007211563,8,1,3
inútil,8.388017285345136,6,1,3
perrico,6.342515138772766,7,13,3
atalo,0.0,5,1,3
eches,6.51730231121226,5,7,3
sonaba,5.548611468385277,6,12,3
dando,2.713998257813231,5,55,3
me,4.673611957370406,2,2555,3
azúcar,3.7181321909070824,6,15,3
repartiendo,2.3502198590705463,11,2,3
blando,10.942545049557076,6,2,3
barriga,3.5696946041834483,7,3,3
lavan,7.143637448759776,5,4,3
pimpam,0.0,6,1,3
sitico,0.0,6,1,3
montándolos,2.584962500721156,11,1,3
conducen,11.770249526530337,8,3,3
pegajosas,1.792481250360578,9,2,3
conchito,7.774787059601174,8,1,3
humo,4.96933989082658,4,50,3
hayan,7.4618613203365625,5,6,3
rápidamente,2.04373142062517,11,2,3
bigotes,4.693234561200251,7,8,3
tuvieras,6.485686729176339,8,3,3
traed,6.267637688310402,5,2,3
bajarnos,6.004826072057052,8,3,3
arrastran,1.5849625007211563,9,1,3
regalo,4.407487051012821,6,66,3
curvada,0.0,7,1,3
papelito,1.5849625007211563,8,1,3
pintando,5.176508104383225,8,81,3
aguante,7.400879436282184,7,1,3
carmen,1.9713259459317032,6,7,3
sacarla,3.632615152001837,7,3,3
sentadas,5.199371845969097,8,2,3
cochinón,12.095067301607054,8,1,3
sobrino,16.425658480476855,7,1,3
monte,4.990277262149512,5,61,3
acabemos,3.3862213666058687,8,5,3
periquito,16.425658480476855,9,1,3
córrete,8.212829240238428,7,2,3
mecachislamar,9.458981065147944,13,3,3
soto,3.6626661617765444,4,7,3
bronca,2.1531438728790993,6,3,3
medalla,3.8073549220576046,7,1,3
suéltala,6.5315245496544865,8,4,3
manejas,6.247927513443586,7,1,3
pandilla,2.463956164119932,8,12,3
camioncito,0.0,10,1,3
problemas,2.835931546732899,9,3,3
pelitos,2.1846584603948997,7,7,3
transparente,8.082149041353873,12,1,3
escopeta,5.352285572124602,8,4,3
tragona,7.412391555462851,7,4,3
meternos,11.666258001230924,8,3,3
ana,6.108790035630392,3,76,3
tardo,4.523561956057013,5,1,3
machacas,9.019590728357882,8,1,3
arcos,4.754887502163469,5,1,3
practicada,2.584962500721156,10,1,3
pio,16.425658480476855,3,1,3
roncan,8.171635317554061,6,4,3
échalo,9.678146863037984,6,7,3
elena,6.906890595608519,5,3,3
agarra,4.788895462215066,6,8,3
perafil,13.25046705082405,7,4,3
faldas,3.3146783100398047,6,2,3
hace,4.684303199170271,4,1000,3
ábrete,4.478903847379072,6,3,3
huerta,9.144658242831882,6,1,3
ventanilla,10.24198314969433,10,1,3
bañerita,3.1982992147652363,8,4,3
sumas,3.8073549220576046,5,1,3
ivan,2.584962500721156,4,1,3
pondría,5.882767370503327,7,5,3
regular,0.0,7,1,3
angelita,4.584962500721157,8,1,3
cruzarlos,3.0,9,1,3
echarán,0.0,7,1,3
tapíz,4.247927513443586,5,1,3
lata,7.213664664040284,4,4,3
pídemelo,11.689927395431866,8,2,3
echando,3.9050655386245237,7,14,3
gruesas,16.425658480476855,7,1,3
escalando,16.425658480476855,9,1,3
familia,4.472702589792946,7,23,3
cerditos,4.109365224489977,8,16,3
disparo,7.19161394014382,7,18,3
ardillica,6.39231742277876,9,1,3
flotan,3.8073549220576046,6,1,3
jaguar,2.8073549220576046,6,2,3
solana,0.0,6,1,3
escribo,8.103287808412023,7,1,3
bombacha,3.88077561622224,8,2,3
quede,8.37374624055295,5,5,3
duermo,9.29232163280204,6,1,3
pillará,7.636624620543649,7,1,3
oquico,16.425658480476855,6,1,3
acostamos,6.814637123660399,9,4,3
leemelo,11.23661220021575,7,1,3
maderitas,0.5,9,2,3
adivinando,1.5849625007211563,10,1,3
véis,16.425658480476855,4,1,3
nene,4.270063390363318,4,149,3
pídete,10.452241240430817,6,1,3
despacico,7.272748599415508,9,4,3
jobar,14.8406959797557,5,3,3
computadora,8.966299863841606,11,4,3
compruebo,7.8392037880969445,9,1,3
clavel,9.271463027904375,6,1,3
molinillos,4.178776002309042,10,2,3
zapatillo,2.4534452978042594,9,2,3
capa,7.459431618637297,4,1,3
togotón,6.321928094887362,7,1,3
desnudarte,7.230211632616398,10,3,3
restorán,5.077409054526052,8,2,3
acuerdes,6.688833098493109,8,6,3
sujétala,16.425658480476855,8,1,3
entendieron,7.781344809496303,11,2,3
hojaldre,2.6239637567217926,8,2,3
fuertes,7.846003599151928,7,3,3
quilli,5.7232691966139235,6,3,3
principales,0.0,11,4,3
tumba,3.214618729924908,5,3,3
olla,6.39231742277876,4,1,3
idéntico,2.321928094887362,8,1,3
verlo,5.966962480066281,5,21,3
observense,16.425658480476855,10,1,3
viernes,1.0,7,1,3
llora,7.661468332277203,5,49,3
queca,6.391213701344025,5,4,3
compras,4.206761789047889,7,7,3
altura,4.954196310386876,6,1,3
juanita,12.372701167216206,7,3,3
desayunen,0.0,9,1,3
bombachita,5.426264754702098,10,1,3
entendías,8.030052409479017,9,2,3
tocaste,8.957204245832912,7,2,3
mojo,3.942095542637902,4,5,3
beca,4.643856189774724,4,1,3
calleja,4.459431618637297,7,1,3
prestó,5.554588851677638,6,1,3
fregado,2.7617809780285065,7,2,3
plano,5.986555549040717,5,3,3
llévame,12.028141055338105,7,6,3
okey,12.470202504475836,4,7,3
hora,5.185540938378944,4,67,3
similar,0.0,7,1,3
servirá,7.417852514885899,7,1,3
chistorra,2.584962500721156,9,1,3
inventar,2.0,8,1,3
separo,5.423920177815357,6,2,3
olé,4.321928094887363,3,1,3
subir,4.402237250359358,5,86,3
juegos,2.990903091498029,6,11,3
despeinadas,2.584962500721156,11,1,3
espérame,2.0,8,2,3
vio,4.710965353645375,3,5,3
vigilante,4.5183261945634206,9,4,3
montarles,9.368884436720144,9,2,3
mandando,3.4594316186372978,8,1,3
mírala,10.426144216686799,6,16,3
teide,10.413627929024173,5,1,3
castigados,8.366027940816117,10,3,3
desayuno,2.8195557960470654,8,65,3
llevarlos,7.251161653044815,9,10,3
engancharlos,8.870364719583405,12,1,3
cosa,2.605642886937045,4,257,3
contándome,1.5763500002622386,10,11,3
llévatelas,16.425658480476855,10,1,3
saliló,4.044394119358453,6,4,3
peines,5.038251222113049,6,4,3
vomitó,0.0,6,1,3
g,6.988684686772166,1,1,3
coca,7.736531492488287,4,3,3
yayito,4.711501707622101,6,12,3
sorpresa,6.209839631399906,8,10,3
barrila,3.5849625007211565,7,1,3
recortamos,3.569775676199397,10,2,3
primos,4.561671685982703,6,16,3
serrar,16.425658480476855,6,1,3
barres,9.290018846932618,6,1,3
quielo,4.151004451488771,6,3,3
navideña,3.5849625007211565,8,1,3
bota,5.381264837178648,4,42,3
pises,8.012898028184933,5,12,3
tiramos,7.024580177148156,7,8,3
hazlo,8.759460686954558,5,10,3
moviendo,6.189824558880018,8,1,3
tanda,0.0,5,1,3
afrodita,10.24198314969433,8,1,3
conseguiste,5.554588851677638,11,1,3
renos,5.989223105105966,5,34,3
quedes,8.147349107679783,6,5,3
trataban,4.058475396076294,8,7,3
kiriki,5.357552004618084,6,1,3
inventas,6.4642539410044675,8,3,3
rifle,0.0,5,1,3
hagás,9.599912842187129,5,1,3
chau,9.645202159017781,4,7,3
ropica,1.5849625007211563,6,1,3
calidad,1.0,7,1,3
narrativo,1.0,9,1,3
lianta,4.459431618637297,6,1,3
sed,3.971485801574886,3,9,3
encontraste,4.954196310386876,11,1,3
tartas,2.0630299124512606,6,5,3
molla,5.392317422778761,5,1,3
cada,4.95534734077607,4,73,3
estropea,8.72180318059006,8,4,3
pimientos,6.580723423759004,9,2,3
batman,5.20945336562895,6,1,3
cantemos,8.578219324288053,8,2,3
acordás,6.288635810273633,7,11,3
suya,4.149113855123559,4,3,3
matarles,9.43851431913433,8,3,3
cristinita,11.71402312227076,10,3,3
dejaste,6.628859993225497,7,6,3
catarro,6.562802963026485,7,6,3
sigo,10.522127418417,4,5,3
escapan,5.321928094887363,7,4,3
partimos,8.70092724323636,8,2,3
pasan,5.2912129647462915,5,23,3
insolación,8.535275376620802,10,1,3
cántalo,16.425658480476855,7,1,3
mata,4.037516144770367,4,4,3
costeleta,5.602285572124602,9,2,3
apretá,2.0,6,1,3
dedos,4.78641442907749,5,16,3
llamándote,5.700439718141092,10,1,3
casar,5.18579698669506,5,8,3
zoo,8.828665428303017,3,3,3
traerte,8.870364719583405,7,1,3
era,5.339558965357756,3,527,3
lusia,0.0,5,1,3
dejemos,3.0,7,1,3
mesillas,4.490069788819579,8,2,3
gacelas,4.954212452519598,7,3,3
cosquillas,4.637112363541166,10,8,3
castillo,6.083662895577248,8,15,3
echo,6.796412251262691,4,9,3
aeh,0.0,3,1,3
míralas,10.844426720323284,7,2,3
cortas,3.7070991232549986,6,5,3
manzanas,16.425658480476855,8,1,3
torcido,5.232185499699667,7,13,3
molestando,1.8073549220576042,10,2,3
marcharnos,4.906890595608519,10,1,3
rinrin,16.425658480476855,6,1,3
te,4.176053448233936,2,4589,3
don,8.85551634313116,3,5,3
bebo,12.066508806278868,4,2,3
marfil,7.257387842692652,6,1,3
echa,9.453443357014338,4,38,3
ponelos,6.870364719583405,7,1,3
repose,7.535060472238412,6,2,3
caja,6.033474397507835,4,26,3
idaira,7.482276033602381,6,53,3
alegro,9.019590728357882,6,1,3
faltaban,10.467605550082999,8,1,3
carita,4.915468308397738,6,17,3
éramos,1.160964047443681,6,2,3
árboles,6.105668101417113,7,32,3
ála,7.64274931249494,3,420,3
conseguiré,10.24198314969433,10,1,3
