word,info_float,len,cnt,ngm
嘥,6.820178962415189,1,1,3
之后,1.936035133809079,2,64,3
ubahnstation,8.665335917185176,12,1,3
güterzug,7.342504473046123,8,71,3
norwegischer,11.506803437795647,12,1,3
kuhdung,3.9068905956085187,7,1,3
赌场,7.965784284662087,2,1,3
schummel,6.56788054970819,8,5,3
rüberschaffst,7.459431618637297,13,1,3
happened,5.455758774786768,8,6,3
hochzeitspaar,13.39030332913754,13,1,3
gros,8.49585502688717,4,1,3
luftbläschen,1.0,12,1,3
witzxx,2.584962500721156,6,1,3
sendeturm,11.667998535672528,9,1,3
holländisch,3.725605555916165,11,2,3
huhu,10.190863306546559,4,145,3
rauszukommen,1.5849625007211563,12,2,3
qualm,17.16157970255985,5,2,3
übliche,1.160964047443681,7,2,3
指挥,2.0048933815434973,2,10,3
fette,2.876076715374355,5,12,3
allerdings,8.444445292814233,10,56,3
geniales,6.189824558880018,8,1,3
ubahngleis,3.1699250014423126,10,1,3
abhole,0.0,6,1,3
katholischen,5.230227948154818,12,2,3
kartenlegende,3.1699250014423126,13,1,3
mülllaster,11.506803437795647,10,1,3
geschnarcht,8.17492568250068,11,1,3
angemeldete,4.807354922057604,11,1,3
schönburg,11.349834091457247,9,1,3
ofen,4.897836755442403,4,86,3
vierzig,3.126042063440502,7,71,3
ohrtier,6.539158811108032,7,1,3
deda,18.16157970255985,4,1,3
antippen,2.339388001154521,8,4,3
tablett,6.067970860236293,7,9,3
teller,6.156881289598016,6,152,3
pfiffen,18.16157970255985,7,1,3
riss,5.884545897382352,4,5,3
huckepack,8.584962500721156,9,1,3
radfahren,6.339850002884625,9,1,3
muschelbahnhöfe,9.364134655008051,15,1,3
durchfließt,0.0,11,1,3
扫描,1.5849625007211563,2,1,3
gedient,0.0,7,1,3
觀眾,3.8502198590705463,2,2,3
gegenlaufen,8.257387842692651,11,1,3
soso,13.796079005397862,4,21,3
steinbeißer,9.080789851279926,11,2,3
zahnwehmaus,0.0,11,1,3
oberteil,8.162777896640197,8,6,3
伸展,18.16157970255985,2,1,3
warndreiecke,3.8073549220576046,12,1,3
ganzen,4.7656636138271695,6,408,3
anstellen,6.977881494215712,9,6,3
airportinternational,18.16157970255985,20,1,3
schwubbediwubbidinubbedi,18.16157970255985,24,1,3
kormorankolonie,6.169925001442312,15,1,3
scharfen,4.999754083108581,8,8,3
ammergau,7.964282319233444,8,2,3
aufkommt,6.149747119504682,8,1,3
hütte,7.094292587326719,5,8,3
hinschaust,5.044394119358453,10,1,3
umgeschlagen,5.0,12,1,3
sopp,1.0,4,1,3
sands,3.8073549220576046,5,1,3
krr,5.290394925639963,3,4,3
gehäng,3.9068905956085187,6,1,3
rangegangen,6.964629204318486,11,2,3
软和,2.584962500721156,2,1,3
abtrennt,9.233619676759702,8,1,3
spielregeln,5.753897320099348,11,2,3
losgefahren,6.169867046990641,11,9,3
wir,2.10196855202712,3,18045,3
verschwindet,6.822725110640947,12,20,3
rufst,6.953157848434696,5,4,3
車轆,1.792481250360578,2,2,3
ausgang,6.600503240769834,7,10,3
rumturnst,0.0,9,1,3
süßen,3.444116907524291,5,21,3
herren,0.57279204545632,6,10,3
sorgfältiger,6.4418540805669435,12,5,3
heikles,8.625736582221048,7,2,3
eincremen,5.993239778186363,9,15,3
schokoladenguss,1.0,15,1,3
flamme,6.5291264457969795,6,4,3
krams,4.170828360799169,5,31,3
juno,3.1213273087159052,4,5,3
loks,5.392344728874122,4,7,3
knirschen,9.074091878082468,9,3,3
supermotor,18.16157970255985,10,1,3
des,5.4502873710567625,3,625,3
rumschreit,7.599912842187128,10,1,3
säbeln,3.523561956057013,6,2,3
lohnt,8.296484858472722,5,11,3
prag,8.661778097771986,4,1,3
树,1.6474350423594208,1,29,3
freien,7.242022573889282,6,7,3
schaffhausen,13.088788238716907,12,1,3
tapetenwechsel,4.08746284125034,14,1,3
einfüllvorrichtung,10.580258567499788,18,1,3
thorsten,9.606918257394433,8,11,3
hoppehoppereiter,14.055732737908437,16,8,3
widerlich,7.544394119358453,9,2,3
schiffspiel,3.1699250014423126,11,1,3
thymiansaft,9.330916878114618,11,1,3
feurig,1.0,6,1,3
telekameras,0.0,11,1,3
hinduben,4.642530933133188,8,3,3
tanke,8.144658242831882,5,1,3
fäden,5.606784552525817,5,13,3
bastelt,6.176654630619327,7,5,3
teichlandhuhn,11.667998535672528,13,1,3
运动,3.4179784735931746,2,7,3
贝贝,8.238404739325079,2,1,3
homaßstab,1.0,9,1,3
käf,2.0,3,1,3
gorgonzolafüllung,0.0,17,1,3
eichis,6.7646619795399054,6,24,3
tanteeula,6.039550663022667,9,5,3
wegstecken,7.417852514885899,10,1,3
beisteuern,0.0,10,1,3
rumgexx,10.73640193131829,7,2,3
豆腐,17.16157970255985,2,2,3
rezept,6.027993213518278,6,9,3
chilenischen,6.539158811108032,12,1,3
gläserner,10.154121735947438,9,2,3
ba,4.647397872288233,2,6,3
reparier,7.8087798436478195,8,49,3
tischtuch,18.16157970255985,9,1,3
schneckenpraline,7.324647456655752,16,7,3
eingeschlichen,0.0,14,1,3
fichtebaum,0.0,10,1,3
oberhuhn,10.258566033889933,8,1,3
bird,3.0955428622656336,4,18,3
supergroß,12.088788238716907,9,2,3
weihnacht,11.034235149084186,9,2,3
zentimenter,1.0,11,1,3
summ,11.51558063609664,4,19,3
hinbringen,3.079599938642789,10,7,3
boote,6.661240255064299,5,24,3
entenschnabel,8.05528243550119,13,1,3
kuscheligen,5.205234083807751,11,5,3
铲子,4.714283502398174,2,6,3
luftballon,6.483920097072018,10,77,3
wegstellen,3.2286897097354648,10,4,3
gründlerin,4.857980995127573,10,1,3
