word,info_float,len,cnt,ngm
tiklewinkle,13.07815080773465,11,1,6
phones,5.953974249073479,6,101,6
overtherainbow,13.063715697087861,14,2,6
kiobeld,21.483575204401,7,1,6
dadas,10.198002433043934,5,354,6
schoolboy,3.442143162374101,9,3,6
snip,7.445616742570081,4,201,6
puckering,14.6907073549287,9,1,6
hour,0.7583323218593179,4,573,6
tophercolumbus,9.021488090781567,14,6,6
mooshmoosh,19.898612703679845,10,3,6
saintnicolas,0.0,12,1,6
georgemakin,21.483575204401,11,1,6
agreeing,11.916252698812212,8,2,6
continent,2.562166842394406,9,3,6
zorex,21.483575204401,5,1,6
mailboxes,8.558420713268665,9,1,6
tell,5.654611859105461,4,16196,6
comeecomeecomeecomeecomere,21.483575204401,26,1,6
creepycrawly,3.713132377351049,12,2,6
jabón,10.7417876022005,5,2,6
儿,4.247927513443586,1,1,6
boboonie,17.158658992074564,8,1,6
eyey,3.0,4,1,6
posa,11.489847960439299,4,1,6
alissas,21.483575204401,7,1,6
idea,1.9247766339594845,4,2369,6
renee,8.513219398807648,5,68,6
perlman,0.0,7,1,6
whe,11.557153117726822,3,12,6
knapsack,4.2742638266794035,8,15,6
chichis,3.8073549220576046,7,1,6
green,5.287281242077773,5,8584,6
mistersonia,21.483575204401,11,1,6
facey,12.577900836886972,5,1,6
kipsy,8.758223214726724,5,1,6
apwwws,8.693486957499326,6,1,6
alli,14.626736516880175,4,11,6
siccing,0.0,7,2,6
落,0.5,1,2,6
getdhal,13.143702076857931,7,1,6
agustus,10.7417876022005,7,2,6
marmot,5.540075654807044,6,2,6
wolfgang,14.923959527759884,8,4,6
waddy,5.795994883807562,5,2,6
menu,4.494217538307675,4,31,6
haboo,19.483575204401,5,4,6
puppys,7.833001165113745,6,207,6
habitats,2.592361520614232,8,6,6
撒泼,0.5,2,6,6
zookeepers,5.051938755345607,10,5,6
picachus,20.483575204401,8,2,6
amish,21.483575204401,5,1,6
离,7.028880387084437,1,8,6
abowoowoo,21.483575204401,9,1,6
daintiness,6.845490050944376,10,1,6
humongously,2.0,11,1,6
vaginas,9.092877438596126,7,4,6
jean,7.2681941222594695,4,288,6
set,4.297028423980071,3,2185,6
grenwich,0.0,8,1,6
iiii,21.483575204401,4,1,6
howdeedu,21.483575204401,8,1,6
nevada,15.83815673498959,6,9,6
stacys,21.483575204401,6,1,6
france,2.805481200692159,6,97,6
kookoo,12.233919208586979,6,1,6
welsh,5.337054253677806,5,8,6
cerisie,8.16490692667569,7,1,6
oatybites,1.2823207542362416,9,4,6
abah,14.184037636507718,4,3,6
sprang,0.9246586772097068,6,9,6
diana,10.27519783246444,5,17,6
wh,12.327116886053282,2,115,6
repulses,14.704119788513019,8,1,6
donna,8.3791894331503,5,153,6
warp,0.0,4,1,6
newsll,14.887934549983502,6,1,6
supposedly,5.37089380110025,10,4,6
broccolli,0.0,9,1,6
gnashed,6.271313809672345,7,9,6
tutting,9.787471738258432,7,7,6
copying,8.67720058795744,7,86,6
foxie,11.594791118089265,5,1,6
shakes,4.385744569374291,6,64,6
rorys,11.756157225389535,5,9,6
darme,0.7924812503605781,5,2,6
next,4.133867522455562,4,6938,6
pail,4.5441954285065576,4,159,6
bellall,15.475828408640592,7,1,6
rebeccapuddleduck,0.2,17,5,6
wawawawa,19.483575204401,8,4,6
presentation,1.1746274887623496,12,7,6
挥舞,21.483575204401,2,1,6
yankee,17.24808876077119,6,11,6
readily,0.3333333333333333,7,3,6
swish,4.525940523079476,5,285,6
carburetor,0.0,10,1,6
dolphins,6.614803174960976,8,82,6
tightens,6.687741766058413,8,7,6
hassock,0.0,7,1,6
talguh,0.0,6,1,6
chhes,0.0,5,1,6
mores,9.10669625723691,5,4,6
trickortreaters,0.0,15,1,6
wider,4.206227096608538,5,45,6
impress,1.5523633414072373,7,4,6
leading,4.185439987051826,7,19,6
spelled,4.11695155994624,7,32,6
wildthings,21.483575204401,10,1,6
massachussetts,21.483575204401,14,1,6
cherokee,8.55009441170211,8,6,6
sixths,0.646240625180289,6,4,6
hip,6.469147911563868,3,151,6
smurfs,6.981478175533079,6,35,6
unclejwww,16.49599551796197,9,1,6
splendid,8.99613276215293,8,33,6
kristoff,10.251356968040866,8,14,6
zion,0.0,4,2,6
rolipolioli,0.0,11,1,6
touching,5.173780673889275,8,294,6
punch,6.051769915116758,5,201,6
breyne,7.254929652032304,6,5,6
elanie,21.483575204401,6,1,6
often,3.4486731610131107,5,432,6
lotuh,8.519636252843213,5,1,6
expected,3.299146206515833,8,42,6
daddyis,14.218109106274904,7,1,6
enforce,0.0,7,1,6
烦,0.0,1,3,6
pain,3.7703487472912096,4,120,6
jillysaurs,14.887934549983502,10,1,6
mamiko,12.192550963357634,6,3,6
thomaspurkes,3.284927804165474,12,2,6
weener,7.625625117368233,6,189,6
quackquacks,9.195631889095996,11,11,6
batting,9.521003183941648,7,8,6
crunches,17.89677442778254,8,2,6
morgiepie,0.0,9,1,6
jacket,3.56539010818583,6,655,6
听听,3.595150822719514,2,3,6
sewed,5.697951700940269,5,38,6
aircaft,6.22881869049588,7,1,6
绿巨人,1.1655386622710333,3,9,6
courses,0.0,7,1,6
popat,8.652946933472625,5,20,6
jesse,11.150233063839815,5,54,6
gasa,12.095792067710363,4,2,6
yacht,9.292720691052711,5,25,6
thieves,3.269137846288597,7,12,6
long,2.679925755277973,4,5658,6
silkies,0.0,7,1,6
firefighter,7.576802119849394,11,65,6
lower,5.283246442085801,5,95,6
terry,9.661025722073681,5,68,6
peekamoo,17.953856389019496,8,9,6
traveled,5.707784547355441,8,18,6
indoor,5.180802222878215,6,11,6
mailk,2.321928094887362,5,1,6
bogging,3.729063174703053,7,4,6
pullups,3.7214717479243644,7,2,6
wickedwaterwitchs,2.584962500721156,17,1,6
wheresbabysbellybutton,0.0,22,1,6
galoo,13.85619694744844,5,2,6
vanderock,6.768184324776926,9,1,6
shoeshop,3.500137202649338,8,9,6
coloration,0.0,10,1,6
indianapolis,0.0,12,1,6
imi,3.4534452978042594,3,2,6
rethink,3.321928094887362,7,1,6
pitiful,0.0,7,2,6
peeka,8.94774804681199,5,18,6
phhhhh,21.483575204401,6,1,6
earthworks,3.4594316186372978,10,1,6
raggydollys,9.019590728357882,11,1,6
nadkin,3.4594316186372978,6,1,6
dumpty,2.9490035686579943,6,58,6
whitebearlake,21.483575204401,13,1,6
any,2.6068752333792204,3,12098,6
termination,0.0,11,1,6
leah,9.92312343040112,4,43,6
mil,21.483575204401,3,1,6
deguh,13.989050136267332,5,3,6
megasketch,7.161191734800333,10,3,6
bicbics,3.133393270347451,7,2,6
thetweenies,7.252067980083599,11,4,6
salters,3.700439718141092,7,1,6
vzh,4.0,3,1,6
sheepskin,0.0,9,2,6
beckylastname,8.297357867223008,13,7,6
rid,3.0613068292767,3,317,6
stolen,4.079698701332579,6,60,6
misterwatsons,0.0,13,1,6
pappy,12.738343184043861,5,12,6
conconcrating,21.483575204401,13,1,6
goning,14.290018846932618,6,1,6
remarkably,6.46910014875299,10,5,6
draped,3.396608186293339,6,3,6
elton,0.0,5,1,6
bigedward,1.292481250360578,9,2,6
textileworld,7.109054553137452,12,2,6
abouts,0.0,6,1,6
framingham,0.0,10,2,6
climbed,4.917697307706766,7,349,6
aks,1.0566416671474375,3,3,6
passes,7.748023937170129,6,19,6
flat,3.573007223949027,4,597,6
stuartkenny,12.113742166049189,11,1,6
shcoop,7.161191734800333,6,3,6
squishy,7.23723465076919,7,191,6
阿拉丁,6.7449239802196495,3,2,6
曲项向天歌,0.0,5,1,6
momentito,5.482862508392778,9,5,6
drooped,17.028661520784315,7,1,6
moneysell,5.5007040971964045,9,2,6
granted,0.0,7,1,6
physiotherapist,0.0,15,1,6
missredridinghood,21.483575204401,17,1,6
bigedwards,12.610214039605353,10,4,6
enchanted,4.21937034229556,9,10,6
unclecarl,1.5849625007211563,9,1,6
whatsit,0.0,7,4,6
哈哈,19.483575204401,2,4,6
prides,0.0,6,1,6
scrotch,13.07815080773465,7,1,6
groundround,0.0,11,1,6
eksah,0.0,5,1,6
greaseproof,0.0,11,1,6
advised,0.0,7,3,6
fisons,11.78790255939143,6,1,6
filth,7.347858831614124,5,2,6
eyahya,21.483575204401,6,1,6
noboby,0.0,6,1,6
mrsrunnynose,21.483575204401,12,1,6
yyure,21.483575204401,5,1,6
shutup,11.277316791901475,6,5,6
beachll,14.887934549983502,7,1,6
alesia,0.0,6,1,6
raceway,5.700439718141092,7,1,6
theyd,7.6428492135764445,5,359,6
adelante,0.0,8,1,6
well,5.180477764344632,4,66671,6
chickchick,7.913375051460828,10,8,6
pinecone,10.52563730392049,8,8,6
announcement,2.093034253151009,12,19,6
gherkin,7.157977669272861,7,19,6
weepin,20.483575204401,6,2,6
overdoing,10.409995185936832,9,2,6
mamaless,20.483575204401,8,2,6
warthogs,14.887934549983502,8,1,6
nebraska,10.20123045623155,8,6,6
shoplifted,14.309973651164077,10,1,6
trough,3.7063238774779483,6,43,6
nangnangnangnangnang,21.483575204401,20,1,6
鹿,2.648530673491719,1,38,6
warren,8.33010550579922,6,733,6
pour,7.574662449035901,4,1410,6
brontiasaurus,8.76155123244448,13,1,6
woodys,12.03564520924447,6,31,6
reginald,21.483575204401,8,1,6
projectiles,0.0,11,1,6
blanches,14.189196483854472,8,2,6
unreasonably,0.0,12,1,6
uuhhoohoo,21.483575204401,9,1,6
ashville,21.483575204401,8,1,6
锯,6.494525068133666,1,12,6
ho,6.622108058504539,2,464,6
somepl,0.0,6,1,6
crawdad,7.161191734800333,7,3,6
hoongah,14.687758397424977,7,1,6
fertilizer,3.8500113843527535,10,4,6
huggie,8.327638470208202,6,34,6
sweatpants,6.255440317779601,10,7,6
ode,21.483575204401,3,1,6
piloting,13.820079215117408,8,1,6
ballpool,3.043094338981655,8,3,6
ringo,6.096116862347722,5,5,6
sugars,9.921294009522859,6,19,6
tombola,0.0,7,2,6
sipping,1.660964047443681,7,2,6
noi,0.0,3,1,6
brooom,15.986860163520799,6,5,6
姐姐s,0.0,3,1,6
kickapookid,0.0,11,1,6
conshemptlating,8.16490692667569,15,1,6
grouch,3.750258701380114,6,34,6
perspectives,0.0,12,1,6
caustic,0.0,7,1,6
骨碌,0.0,2,5,6
下巴,0.0,2,1,6
包子,2.6565023234481515,2,8,6
jennie,11.236637720730943,6,2,6
zaida,0.0,5,4,6
pimple,5.797439140926254,6,3,6
pronounce,1.3149026125211185,9,21,6
were,4.640093812620099,4,30398,6
machine,2.5630936889345546,7,1006,6
cbbc,6.400893718686384,4,14,6
愤怒的小鸟,0.0,5,1,6
catandmouse,21.483575204401,11,1,6
babyroo,0.18181818181818182,7,11,6
font,0.0,4,2,6
gingles,9.607301229055148,7,3,6
susieq,20.483575204401,6,2,6
blat,0.0,4,2,6
pleep,7.161191734800333,5,3,6
bolsa,0.0,5,2,6
diandras,15.609988567859645,8,2,6
rectangular,4.071834490587833,11,7,6
transfer,6.710090124066405,8,7,6
flaming,8.1934300817604,7,5,6
sewn,6.7397345422763415,4,18,6
saraht,21.483575204401,6,1,6
jugar,1.2201275757517718,5,17,6
asam,12.831505185085327,4,1,6
mayhew,21.483575204401,6,1,6
伤害,0.0,2,12,6
punkin,7.12217328358231,6,9,6
pounced,1.410964047443681,7,4,6
bzzzzz,20.483575204401,6,2,6
kokuh,0.0,5,2,6
snowys,21.483575204401,6,1,6
jacyntha,8.910270486238659,8,6,6
gocarting,0.0,9,1,6
glum,0.5,4,2,6
accounting,15.319848496002644,10,2,6
adwww,21.483575204401,5,1,6
hatie,14.957013878033266,5,2,6
carolanns,9.936179291147564,9,6,6
terramum,4.643856189774724,8,1,6
littletykes,8.753481236930106,11,6,6
包,2.7270275195047504,1,17,6
recognizes,2.4269449057421246,10,227,6
zhuh,21.483575204401,4,1,6
理直气壮,21.483575204401,4,1,6
wahin,0.0,5,1,6
