word,info_float,len,cnt,ngm
güter,0.6511484326014197,5,6,6
mause,0.0,5,1,6
drucker,3.9443973956950744,7,5,6
bewirkt,0.0,7,1,6
markierungsstein,1.0900681273006938,16,12,6
buttersonne,0.0,11,1,6
zumalen,0.0,7,1,6
mau,0.3333333333333333,3,3,6
kolumbus,18.16157970255985,8,1,6
raussteigen,4.936635550820252,11,4,6
werbetafel,0.0,10,1,6
handwerker,4.540394925639963,10,4,6
normalen,2.314475176315275,8,19,6
sprechende,18.16157970255985,10,1,6
huiu,13.19970967306041,4,6,6
kinderbuch,1.0770226873011475,10,7,6
erstaunt,1.3906026794805002,8,11,6
flugzeit,0.0,8,1,6
agaliwildschafe,0.0,15,1,6
ausbeißen,0.0,9,1,6
abstatten,0.0,9,1,6
fruit,3.366147127215162,5,12,6
champignons,3.9618614547019053,11,25,6
geschlabbert,0.0,12,1,6
apparaten,0.0,9,1,6
hau,8.851849906023917,3,38,6
schnullikette,0.0,13,1,6
losgelaufen,0.0,11,1,6
geniale,5.08746284125034,7,1,6
ausreißen,2.8940043202922006,9,21,6
rampe,1.9717000389621238,5,36,6
glückstreffer,0.0,13,1,6
nullcargo,11.667998535672528,9,1,6
stromer,11.667998535672528,7,1,6
gutgehen,0.0,8,3,6
geschenkauto,7.475733430966398,12,1,6
armbanduhr,0.0,10,1,6
zierde,0.0,6,1,6
spritz,18.16157970255985,6,1,6
schokoladenberg,1.0,15,1,6
verbummelt,0.0,10,1,6
貨,0.0,1,1,6
allerliebst,4.774522417129252,11,10,6
lütt,0.0,4,1,6
grundform,0.0,9,1,6
wuschelige,2.2924812503605785,10,2,6
champagnerflasche,10.583082767502933,17,1,6
heinis,0.0,6,1,6
cargolok,10.583082767502933,8,1,6
gepunktete,0.0,10,3,6
laub,1.0,4,1,6
umstupsen,0.0,9,1,6
donkeys,5.285402218862249,7,2,6
priemelchen,2.321928094887362,11,1,6
bandolino,0.0,9,2,6
piranha,2.4449220941042036,7,21,6
aufliest,0.0,8,1,6
bursche,1.900368047912311,7,29,6
gönn,18.16157970255985,4,1,6
papiermehl,18.16157970255985,10,1,6
niest,9.085191843985607,5,3,6
martersitz,0.0,10,1,6
shampoo,0.0,7,1,6
drüben,1.5424086905938892,6,74,6
libyen,9.080789851279926,6,2,6
nachteil,2.4900004830170204,8,4,6
hef,0.0,3,1,6
produktnamen,1.3219280948873622,12,2,6
vollxx,0.0,6,1,6
kurzfristig,0.0,11,1,6
kissenklauer,0.0,12,4,6
备用,0.0,2,1,6
pinguine,3.651272509162271,8,13,6
oosh,18.16157970255985,4,1,6
quatschibatschi,14.164314381718967,15,3,6
wasserpflanzen,3.028288006006944,14,11,6
schwan,1.826726617793088,6,7,6
anakonda,18.16157970255985,8,1,6
bäckerei,3.093205893537131,8,16,6
家,3.122721521288035,1,11,6
behinderten,4.2656907302581555,11,2,6
crying,2.3265009586718377,6,6,6
diktafon,9.098829125597572,8,2,6
mausekopf,4.011828817097385,9,3,6
oberen,0.25606875005151114,6,14,6
nürnberg,6.059308344675753,8,2,6
leiden,0.0,6,2,6
