word,info_float,len,cnt,ngm
xxkostüm,1.0,8,1,6
Oliven,2.8030310808094963,6,11,6
abgeschnitten,0.0,13,8,6
elften,3.6172496804720193,6,3,6
Flitterwochen,10.26209484537018,13,1,6
Lauchcreme,18.16157970255985,10,1,6
vermeiden,0.26416041678685936,9,6,6
vorbeizischen,0.0,13,2,6
Zwischenlandung,0.0,15,1,6
wunderschöner,2.0,13,1,6
geräucherte,1.292481250360578,11,2,6
hochkompliziertes,1.0,17,2,6
Team,0.0,4,1,6
guag,18.16157970255985,4,1,6
Limit,0.0,5,1,6
同时,6.053859900853284,2,3,6
größerer,1.1400879436282183,8,5,6
Dreschmaschine,0.0,14,1,6
Quarkkäse,0.0,9,1,6
SoleroErdbeer,18.16157970255985,13,1,6
bell,12.22349096071105,4,2,6
Tempelhof,7.06463188102394,9,5,6
Tauschen,0.0,8,1,6
Flughafen,1.51332633080036,9,242,6
wähl,18.16157970255985,4,1,6
Babywalz,0.0,8,1,6
königliche,10.583082767502933,10,1,6
Aussehen,0.0,8,1,6
ABC,1.0,3,2,6
Wintergewitter,11.667998535672528,14,1,6
betonen,0.0,7,1,6
Graureiher,5.4286058661953644,10,3,6
breitere,0.0,8,1,6
aufessen,3.2761632343392266,8,35,6
Kühlerhaube,0.0,11,1,6
überlisten,0.0,10,2,6
两,5.061494950330105,1,94,6
Pillermann,3.9068905956085187,10,1,6
guy,1.1914071432692321,3,7,6
Krise,0.0,5,3,6
Schweinetrog,7.80184342779578,12,24,6
benutz,12.984467312308727,6,2,6
apple,1.6303972515574996,5,13,6
zerkocht,0.0,8,2,6
Fräuleinxxx,0.0,11,1,6
嗰陣時,0.13043478260869565,3,23,6
montieren,0.0,9,2,6
when,8.668126502003851,4,27,6
tropischfeucht,18.16157970255985,14,1,6
Katzenverein,1.5849625007211563,12,1,6
wonderful,1.792481250360578,9,2,6
Verstecker,0.0,10,1,6
BettdeckSchokolade,2.0,18,1,6
Ausenbahn,4.247927513443586,9,1,6
行李,1.3333333333333333,2,3,6
wegmalen,1.5849625007211563,8,1,6
hochschleppen,0.0,13,1,6
Barth,7.851749041416057,5,1,6
abschrauben,0.0,11,1,6
挡住,0.3333333333333333,2,3,6
mitbekommen,0.0,11,2,6
aufmach,18.16157970255985,7,1,6
einstürzen,0.0,10,1,6
RabenStück,6.714245517666122,10,1,6
枝,3.0725078232180585,1,61,6
Tanken,0.0,6,4,6
Segelschiff,2.987388871968123,11,24,6
拉,7.783184472868467,1,11,6
Reichenturm,0.0,11,1,6
Fahrgäste,3.2035703480322826,9,12,6
Domino,4.680615712293894,6,25,6
Kippen,0.0,6,1,6
Klettergerüst,0.0,13,2,6
rundes,3.7554215443922483,6,11,6
merkwürdigen,0.0,12,3,6
Antenne,3.144292309035649,7,49,6
Krabbelgruppe,0.0,13,1,6
Geburtstagstisch,3.090487675968125,16,3,6
Gibbon,11.667998535672528,6,1,6
spuckelst,3.777294425838819,9,2,6
Spinner,5.104726682814475,7,2,6
Miktlikta,18.16157970255985,9,1,6
Kinderspielabteil,0.0,17,1,6
huiu,13.19970967306041,4,6,6
beschreiben,0.0,11,6,6
hingepoltert,0.0,12,1,6
verstehen,1.3304655500802733,9,50,6
klaro,10.322411326596635,5,12,6
internationale,7.7073591320808825,14,1,6
Karotte,7.186165617515696,7,4,6
