"134,""diaper"",""word"",""clothing"",0,0.01,0,0,0.04,0.08,0.05,0.13,0.28,0.27,0.32"
"135,""dress (object)"",""word"",""clothing"",0,0,0,0,0.01,0.01,0.01,0.03,0.05,0.06,0.06"
"136,""hat"",""word"",""clothing"",0,0,0,0.03,0.05,0.08,0.09,0.22,0.33,0.39,0.44"
"137,""jacket"",""word"",""clothing"",0,0,0,0,0.01,0.01,0.01,0.06,0.06,0.09,0.14"
"138,""jeans"",""word"",""clothing"",0,0,0,0,0.01,0,0,0.02,0.02,0,0.02"
"139,""necklace"",""word"",""clothing"",0,0,0,0,0,0.01,0,0.04,0.04,0.08,0.11"
"140,""pajamas"",""word"",""clothing"",0,0,0,0,0.01,0.01,0.01,0.07,0.05,0.1,0.18"
"141,""pants"",""word"",""clothing"",0,0,0,0,0.01,0.01,0,0.04,0.07,0.12,0.25"
"142,""shirt"",""word"",""clothing"",0,0,0,0,0.01,0.01,0.01,0.07,0.1,0.15,0.2"
"143,""shoe"",""word"",""clothing"",0,0,0,0.05,0.08,0.13,0.15,0.36,0.49,0.55,0.6"
"144,""shorts"",""word"",""clothing"",0,0,0,0,0.01,0,0,0.03,0.04,0.04,0.1"
"145,""sock"",""word"",""clothing"",0,0,0,0.01,0.04,0.08,0.05,0.21,0.32,0.38,0.49"
"146,""sweater"",""word"",""clothing"",0,0,0,0,0,0,0,0.02,0.03,0.03,0.05"
"147,""zipper"",""word"",""clothing"",0,0,0,0,0.01,0.01,0,0.02,0.03,0.07,0.11"
"148,""arm"",""word"",""body_parts"",0,0,0,0,0.01,0.01,0.01,0.03,0.08,0.11,0.21"
"150,""cheek"",""word"",""body_parts"",0,0,0,0,0.01,0,0,0.04,0.06,0.08,0.17"
"151,""ear"",""word"",""body_parts"",0,0,0,0,0.01,0.04,0.06,0.17,0.28,0.31,0.42"
"152,""eye"",""word"",""body_parts"",0,0.01,0,0.01,0.06,0.1,0.1,0.28,0.45,0.45,0.56"
"153,""face"",""word"",""body_parts"",0,0,0,0,0,0,0.01,0.03,0.06,0.06,0.12"
"154,""foot"",""word"",""body_parts"",0,0,0.01,0,0.02,0.02,0.02,0.11,0.17,0.21,0.36"
"155,""finger"",""word"",""body_parts"",0,0,0,0,0,0.01,0.01,0.04,0.05,0.09,0.15"
"156,""hair"",""word"",""body_parts"",0,0,0,0,0.01,0.03,0.04,0.14,0.22,0.25,0.43"
"157,""hand"",""word"",""body_parts"",0,0,0,0,0.02,0.02,0.02,0.07,0.13,0.15,0.3"
"158,""head"",""word"",""body_parts"",0,0,0,0,0.01,0.02,0,0.04,0.11,0.11,0.25"
"159,""knee"",""word"",""body_parts"",0,0,0,0,0,0.01,0,0.05,0.1,0.12,0.21"
"160,""leg"",""word"",""body_parts"",0,0,0,0,0.01,0.01,0,0.02,0.05,0.06,0.11"
"161,""mouth"",""word"",""body_parts"",0,0,0,0,0.02,0.03,0.03,0.14,0.17,0.2,0.31"
"162,""nose"",""word"",""body_parts"",0,0,0,0.01,0.04,0.08,0.13,0.27,0.4,0.38,0.5"
"164,""tooth"",""word"",""body_parts"",0,0,0,0,0,0.02,0.02,0.15,0.19,0.3,0.33"
"165,""toe"",""word"",""body_parts"",0,0,0,0,0.01,0.02,0.05,0.16,0.18,0.17,0.31"
"166,""tongue"",""word"",""body_parts"",0,0,0,0,0,0.01,0,0.06,0.05,0.07,0.15"
"167,""tummy"",""word"",""body_parts"",0,0,0.01,0,0.01,0.01,0.02,0.1,0.11,0.16,0.24"
"168,""bathroom"",""word"",""furniture_rooms"",0,0,0,0,0,0.01,0,0.05,0.03,0.04,0.11"
"169,""bathtub"",""word"",""furniture_rooms"",0,0,0,0.02,0.02,0.04,0.05,0.11,0.17,0.19,0.3"
"170,""bed"",""word"",""furniture_rooms"",0,0.01,0,0,0.01,0.02,0.02,0.08,0.1,0.2,0.2"
"171,""bedroom"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.03,0.04"
"172,""chair"",""word"",""furniture_rooms"",0,0,0,0,0.01,0.02,0,0.09,0.14,0.2,0.3"
"173,""couch"",""word"",""furniture_rooms"",0,0,0,0,0,0.01,0,0.03,0.03,0.06,0.13"
"174,""crib"",""word"",""furniture_rooms"",0,0,0,0,0.01,0,0,0.03,0.03,0.04,0.02"
"175,""door"",""word"",""furniture_rooms"",0,0,0,0,0.01,0.04,0.05,0.13,0.23,0.21,0.3"
"176,""drawer"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.01,0.05"
"177,""garage"",""word"",""furniture_rooms"",0,0,0,0,0.01,0,0,0.02,0.01,0.03,0.02"
"179,""kitchen"",""word"",""furniture_rooms"",0,0,0,0,0,0.01,0,0.02,0.04,0.03,0.07"
"181,""oven"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.06,0.02"
"183,""potty"",""word"",""furniture_rooms"",0,0,0,0,0.01,0.01,0.01,0.06,0.1,0.16,0.24"
"184,""refrigerator"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.03,0.02"
"186,""sink"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.06,0.05"
"187,""stairs"",""word"",""furniture_rooms"",0,0,0,0,0.01,0.01,0.01,0.03,0.07,0.12,0.14"
"188,""stove"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.02,0.02,0.03,0.04"
"189,""table"",""word"",""furniture_rooms"",0,0,0,0,0,0,0,0.05,0.04,0.11,0.11"
"190,""TV"",""word"",""furniture_rooms"",0,0.01,0,0,0.01,0.01,0.02,0.09,0.11,0.17,0.11"
"191,""window"",""word"",""furniture_rooms"",0,0,0,0,0.01,0.01,0,0.04,0.05,0.1,0.06"
"192,""blanket"",""word"",""household"",0,0,0,0,0.02,0.03,0.06,0.1,0.17,0.21,0.32"
"193,""bottle"",""word"",""household"",0,0.02,0.09,0.19,0.19,0.25,0.28,0.41,0.43,0.48,0.55"
"194,""bowl"",""word"",""household"",0,0,0,0,0.01,0.02,0.02,0.06,0.12,0.1,0.15"
"195,""box"",""word"",""household"",0,0,0,0,0.01,0.02,0,0.09,0.11,0.16,0.17"
"196,""broom"",""word"",""household"",0,0,0,0.01,0,0.02,0.02,0.12,0.09,0.1,0.11"
"198,""clock"",""word"",""household"",0,0,0,0,0,0.04,0.01,0.07,0.14,0.21,0.18"
"200,""cup"",""word"",""household"",0,0,0,0.02,0.04,0.05,0.05,0.13,0.22,0.27,0.27"
"201,""dish"",""word"",""household"",0,0,0,0,0,0,0,0.03,0.03,0.03,0.07"
"202,""fork"",""word"",""household"",0,0,0,0,0,0,0.01,0.06,0.07,0.15,0.15"
"203,""glass"",""word"",""household"",0,0,0,0,0,0,0,0.03,0.03,0.04,0.06"
"204,""glasses"",""word"",""household"",0,0,0,0,0.01,0.01,0.02,0.07,0.1,0.11,0.15"
"205,""hammer"",""word"",""household"",0,0,0,0,0,0,0,0.03,0.04,0.03,0.07"
"206,""keys"",""word"",""household"",0,0,0,0.03,0.05,0.07,0.08,0.26,0.34,0.48,0.49"
"207,""lamp"",""word"",""household"",0,0,0,0,0,0,0,0.02,0.02,0.01,0.01"
"209,""medicine"",""word"",""household"",0,0,0,0,0.01,0,0,0.02,0.05,0.04,0.14"
"210,""money"",""word"",""household"",0,0,0,0,0.01,0.01,0.01,0.06,0.07,0.11,0.18"
"211,""paper"",""word"",""household"",0,0,0,0,0.01,0.01,0,0.06,0.09,0.09,0.15"
"212,""penny"",""word"",""household"",0,0,0,0,0.01,0,0,0.02,0.01,0.02,0.05"
"213,""picture"",""word"",""household"",0,0,0,0,0.01,0.01,0,0.04,0.04,0.08,0.1"
"214,""pillow"",""word"",""household"",0,0,0,0,0.01,0.01,0,0.07,0.1,0.12,0.15"
"215,""plant"",""word"",""household"",0,0,0,0.01,0,0.01,0,0.05,0.03,0.06,0.1"
"216,""plate"",""word"",""household"",0,0,0,0,0,0,0,0.03,0.03,0.08,0.07"
"217,""purse"",""word"",""household"",0,0,0,0,0.01,0.01,0.01,0.05,0.06,0.1,0.11"
"218,""radio"",""word"",""household"",0,0,0,0,0.01,0,0,0.02,0.02,0.06,0.04"
"219,""scissors"",""word"",""household"",0,0,0,0,0,0,0,0.02,0.01,0.04,0.02"
"220,""soap"",""word"",""household"",0,0,0,0.01,0,0.01,0.01,0.04,0.07,0.15,0.17"
"221,""spoon"",""word"",""household"",0,0,0,0,0.01,0.03,0.03,0.12,0.21,0.29,0.33"
"222,""telephone"",""word"",""household"",0,0,0.01,0,0.02,0.03,0.02,0.15,0.16,0.2,0.33"
