word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
un,1,0.0008255115896365,1.0008258641284753,19010,French (Quebecois)
beaucoup,1,0.0132585500745393,1.0133484838343734,1014,French (Quebecois)
capable,1,1.0042110844091936,2.7434664581558899,55,French (Quebecois)
encore,1,0.0016888932514800,1.0016904030321081,3321,French (Quebecois)
avion,1,0.1149246403804192,1.1218265188272296,130,French (Quebecois)
tout,1,0.0019164306462098,1.0019183125563793,4588,French (Quebecois)
parti,1,0.0613200952755470,1.0632718178211318,255,French (Quebecois)
aussi,1,0.0034795101667318,1.0034856211066181,2915,French (Quebecois)
et,1,0.0008263554103621,1.0008267242922986,18400,French (Quebecois)
fâché,1,1.9298936646917593,6.9196406255973786,23,French (Quebecois)
animal,1,0.0961158762116041,1.1009279946914412,134,French (Quebecois)
fourmi,1,1.4068597634633382,4.0983995913924307,30,French (Quebecois)
pomme,1,0.2082689272860686,1.2316122255510418,240,French (Quebecois)
bras,1,0.0256951630596192,1.0260315279181107,310,French (Quebecois)
autour,1,0.3172392201149601,1.3740119493521710,87,French (Quebecois)
comme,1,0.0043778784858231,1.6416757476869743,6488,French (Quebecois)
endormi,1,1.0568568420410156,2.8789505188640891,25,French (Quebecois)
à,1,0.0010485054012306,1.0010490638681186,13158,French (Quebecois)
attacher,1,1.5986230265010486,4.9579002713945002,33,French (Quebecois)
réveillé,1,1.2878232167826758,3.6764572611619388,36,French (Quebecois)
mal,1,0.0064515919823732,1.0064727190291392,1169,French (Quebecois)
ballon,1,0.0297157298402852,1.0301630775742352,402,French (Quebecois)
balle,1,0.1007418223289829,1.1060222679930349,132,French (Quebecois)
banane,1,0.0607481605062882,1.0626938563786481,138,French (Quebecois)
cogner,1,2.8810839454332986,17.8589415462074008,24,French (Quebecois)
panier,1,0.1972953525974470,1.2181432616679919,68,French (Quebecois)
bain,1,0.0125409192045425,1.0126206775936122,711,French (Quebecois)
être,1,0.0094394877714550,1.0094848413848434,1199,French (Quebecois)
perles,1,0.2479404541988705,1.2818519724536130,86,French (Quebecois)
haricot,1,4.9788743654886884,146.8377005670529627,6,French (Quebecois)
ours,1,0.0451535609295469,1.0461915305596068,259,French (Quebecois)
beau,1,0.0111846903974995,1.0112503637411154,782,French (Quebecois)
joli,1,0.0113594332478600,1.0114248349337529,459,French (Quebecois)
lit,1,0.0235014761447770,1.0237874846132728,654,French (Quebecois)
chambre,1,0.0315086904252544,1.0320318103415049,406,French (Quebecois)
abeille,1,2.5345025062561035,12.6290349009105274,20,French (Quebecois)
nombril,1,1.1748639239205254,3.2460386854419925,45,French (Quebecois)
ceinture,1,2.8585339110830557,17.4820677847081889,23,French (Quebecois)
banc,1,1.1358549441060712,3.1141127946682832,31,French (Quebecois)
mieux,1,0.0247072981624674,1.0250183511088264,691,French (Quebecois)
bavette,1,0.7147011273616070,2.0459087539410645,37,French (Quebecois)
bicyclette,1,1.9637143271309989,7.1313482852965429,21,French (Quebecois)
gros,1,0.0077463972823860,1.0077770716639358,1065,French (Quebecois)
oiseau,1,0.1061889956720540,1.1120986715962751,122,French (Quebecois)
mordre,1,2.7387843132019043,15.4707791523635940,17,French (Quebecois)
noir,1,0.0564421154727990,1.0580721138961489,220,French (Quebecois)
bloc,1,2.3229700270153226,10.2547073931525912,21,French (Quebecois)
souffler,1,1.0261319265479134,2.7937978581984444,42,French (Quebecois)
bleu,1,0.0200640853300302,1.0202700546290946,499,French (Quebecois)
bateau,1,0.0136477401469807,1.0137426103636611,544,French (Quebecois)
livre,1,0.0053034980644889,1.0053177556757300,812,French (Quebecois)
bottes,1,0.3423677129404886,1.4085062607109180,91,French (Quebecois)
bouteille,1,0.1920987162927184,1.2123713891275865,99,French (Quebecois)
bol,1,0.0969517092715513,1.1018133676125330,111,French (Quebecois)
boîte,1,0.0401145740342076,1.0409338178806147,372,French (Quebecois)
pain,1,0.0188445757852418,1.0190243459139083,369,French (Quebecois)
amener,1,1.0108409272299872,2.7527416999940595,45,French (Quebecois)
apporter,1,0.9972690224647522,2.7165210580227348,30,French (Quebecois)
brisé,1,2.3470968127250673,10.4711351797441115,20,French (Quebecois)
balai,1,1.1305361304964339,3.1016686515428469,49,French (Quebecois)
brun,1,1.0848005175590516,2.9595554062804990,30,French (Quebecois)
brosser,1,3.2608792384465537,26.1257418958726113,12,French (Quebecois)
brosse,1,0.6764158839764802,1.9681104355817394,46,French (Quebecois)
bulles,1,0.1021081206272356,1.1075302667229256,128,French (Quebecois)
seau,1,0.4728157928115443,1.6045920998135128,38,French (Quebecois)
construire,1,0.2795662640356550,1.3229291105541248,51,French (Quebecois)
lapin,1,0.0243724564255642,1.0246767662378864,417,French (Quebecois)
mais,1,0.0019469658110603,1.3491617605578434,9724,French (Quebecois)
fesses,1,0.0682891778980887,1.0706984459490323,179,French (Quebecois)
beurre,1,0.2894934041981111,1.3366838521904882,114,French (Quebecois)
papillon,1,0.1922197495539164,1.2121809153489342,97,French (Quebecois)
bouton,1,0.2128763988108958,1.2374620288790121,118,French (Quebecois)
acheter,1,0.0823016720823944,1.0858403848539506,128,French (Quebecois)
par,1,0.0099448826827663,1.0099955564321643,1183,French (Quebecois)
gâteau,1,0.0270708898769510,1.0280678719724921,656,French (Quebecois)
caméra,1,0.0311627464588074,1.0316648899714451,340,French (Quebecois)
pouvoir,1,0.2397285035226197,1.2716117199176133,113,French (Quebecois)
bonbon,1,1.0639756849833897,2.8992611628008680,35,French (Quebecois)
auto,1,1.2845092879401312,3.6219337427037370,54,French (Quebecois)
