word_clean,n_train_instances,n_val_instances,n_total,train_frequency,all_frequency
flower,1096,265,16062386,0.0000682339473102,0.0000847321188770
food,4997,1236,16062386,0.0003110994842236,0.0003880494467011
foot,2810,695,16062386,0.0001749428758592,0.0002182116654400
for,48196,11847,16062386,0.0030005504786151,0.0037381121335274
fork,606,176,16062386,0.0000377278942244,0.0000486851704348
french fries,92,19,16062386,0.0000057276671100,0.0000069105548827
frog,1383,351,16062386,0.0000861017784033,0.0001079540735729
full,1278,307,16062386,0.0000795647670278,0.0000986777431448
game,2212,601,16062386,0.0001377130396443,0.0001751296476128
garage,915,220,16062386,0.0000569653848438,0.0000706619801068
garbage,398,95,16062386,0.0000247783859758,0.0000306928248393
garden,1401,310,16062386,0.0000872224089248,0.0001065221567954
gentle,769,186,16062386,0.0000478758261693,0.0000594556748916
get,44497,11168,16062386,0.0027702609064432,0.0034655498877938
giraffe,918,238,16062386,0.0000571521565974,0.0000719693823819
give,10901,2825,16062386,0.0006786662952814,0.0008545430299085
glass,851,218,16062386,0.0000529809207673,0.0000665530015279
glasses,780,205,16062386,0.0000485606559324,0.0000613233924275
gloves,267,72,16062386,0.0000166226860692,0.0000211052081553
glue,541,131,16062386,0.0000336811728967,0.0000418368728033
go,66722,16837,16062386,0.0041539283142617,0.0052021536526392
gonna,33881,8529,16062386,0.0021093379277525,0.0026403300231983
good,34230,8550,16062386,0.0021310657084197,0.0026633652061406
goose,414,108,16062386,0.0000257745019949,0.0000324982851240
gotta,2980,767,16062386,0.0001855266085624,0.0002332779202293
grapes,887,261,16062386,0.0000552221818103,0.0000714713243724
grass,1112,295,16062386,0.0000692300633293,0.0000875959524320
green,6875,1693,16062386,0.0004280186019686,0.0005334201282425
green beans,182,42,16062386,0.0000113308197176,0.0000139456242678
gum,312,62,16062386,0.0000194242623730,0.0000232842119471
hafta,16315,3907,16062386,0.0010157270532535,0.0012589661336740
hair,5062,1316,16062386,0.0003151462055513,0.0003970767481245
hamburger,440,125,16062386,0.0000273931905260,0.0000351753469254
hammer,696,164,16062386,0.0000433310468320,0.0000535412360281
hand,5101,1325,16062386,0.0003175742383479,0.0004000650961818
happy,2796,680,16062386,0.0001740712743424,0.0002164062051553
hard,3654,909,16062386,0.0002274879958681,0.0002840798372048
hat,4554,1089,16062386,0.0002835195219440,0.0003513176684958
hate,225,60,16062386,0.0000140078815190,0.0000177433165907
have,64142,16047,16062386,0.0039933046061774,0.0049923467161105
he,68772,16827,16062386,0.0042815556792123,0.0053291584450778
head,5780,1506,16062386,0.0003598469119096,0.0004536063322099
hear,5011,1267,16062386,0.0003119710857403,0.0003908510230049
heavy,937,245,16062386,0.0000583350443701,0.0000735880709130
helicopter,567,162,16062386,0.0000352998614278,0.0000453855361215
help,7177,1804,16062386,0.0004468202918296,0.0005591323729862
hen,292,86,16062386,0.0000181791173491,0.0000235332409519
her,25947,6571,16062386,0.0016153888967679,0.0020244812943731
here,59591,14911,16062386,0.0037099718559870,0.0046382897285621
hers,307,94,16062386,0.0000191129761170,0.0000249651577294
hide,1180,281,16062386,0.0000734635564106,0.0000909578439965
high,1359,331,16062386,0.0000846076043746,0.0001052147545203
high chair,147,30,16062386,0.0000091518159257,0.0000110195334616
him,19221,4852,16062386,0.0011966466252274,0.0014987188080276
his,20818,5167,16062386,0.0012960714553865,0.0016177546723133
hit,1852,487,16062386,0.0001153004292139,0.0001456197105461
hold,5329,1373,16062386,0.0003317688916205,0.0004172480975118
home,7693,1955,16062386,0.0004789450334465,0.0006006579595335
horse,3331,831,16062386,0.0002073789037320,0.0002591146794754
hose,202,62,16062386,0.0000125759647415,0.0000164359143156
hot,3542,883,16062386,0.0002205151837342,0.0002754883365398
house,9705,2406,16062386,0.0006042066228517,0.0007539975692279
how,25252,6430,16062386,0.0015721201071871,0.0019724342323737
hug,926,246,16062386,0.0000576502146070,0.0000729654984010
hungry,2181,536,16062386,0.0001357830648572,0.0001691529514980
hurry,693,172,16062386,0.0000431442750784,0.0000538525222840
hurt,3685,928,16062386,0.0002294179706552,0.0002871926997645
i,650,136,16062386,0.0000404672132770,0.0000489341994396
ice,1758,439,16062386,0.0001094482476016,0.0001367791808764
ice cream,1242,308,16062386,0.0000773235059847,0.0000964987393529
if,25199,6327,16062386,0.0015688204728737,0.0019627221011872
in,110210,27808,16062386,0.0068613716542486,0.0085926212954912
inside,3137,807,16062386,0.0001953009970001,0.0002455425987148
into,6257,1605,16062386,0.0003895436207298,0.0004894665088985
is,146772,36585,16062386,0.0091376212724560,0.0114153028074409
it,238008,59671,16062386,0.0148177238425225,0.0185326762786052
jacket,516,139,16062386,0.0000321247416168,0.0000407784995330
jar,314,75,16062386,0.0000195487768754,0.0000242180707150
jeans,135,25,16062386,0.0000084047289114,0.0000099611601913
jello,68,22,16062386,0.0000042334930813,0.0000056031526076
jelly,686,165,16062386,0.0000427084743201,0.0000529809207673
juice,5133,1247,16062386,0.0003195664703862,0.0003972012626269
jump,1918,478,16062386,0.0001194094077928,0.0001491683738643
keys,1008,265,16062386,0.0000627553092050,0.0000792534807718
kick,729,196,16062386,0.0000453855361215,0.0000575879573558
kiss,2664,706,16062386,0.0001658533171846,0.0002098069365286
kitchen,1940,499,16062386,0.0001207790673191,0.0001518454356657
kitty,2251,556,16062386,0.0001401410724409,0.0001747561041056
knee,996,256,16062386,0.0000620082221907,0.0000779460784967
knife,602,147,16062386,0.0000374788652197,0.0000466306811454
knock,1198,302,16062386,0.0000745841869321,0.0000933858767931
ladder,661,175,16062386,0.0000411520430402,0.0000520470619994
lamb,610,152,16062386,0.0000379769232292,0.0000474400254109
lamp,228,58,16062386,0.0000141946532726,0.0000178055738419
last,4789,1252,16062386,0.0002981499759749,0.0003760960544716
leg,1375,321,16062386,0.0000856037203937,0.0001055882980275
lemme,1313,358,16062386,0.0000817437708196,0.0001040318667476
lick,355,88,16062386,0.0000221013241744,0.0000275799622796
light,2214,538,16062386,0.0001378375541467,0.0001713319552898
like,64646,16013,16062386,0.0040246822607799,0.0050216076241724
lion,1596,376,16062386,0.0000993625729079,0.0001227712993574
lips,188,42,16062386,0.0000117043632247,0.0000143191677749
listen,2575,619,16062386,0.0001603124218282,0.0001988496603182
little,31132,7880,16062386,0.0019381927442162,0.0024287798836362
living room,343,88,16062386,0.0000213542371600,0.0000268328752652
lollipop,218,58,16062386,0.0000135720807606,0.0000171830013299
long,4524,1132,16062386,0.0002816518044081,0.0003521270127614
look,54919,13550,16062386,0.0034191059784020,0.0042626917321001
loud,861,239,16062386,0.0000536034932793,0.0000684829763150
love,4169,970,16062386,0.0002595504802338,0.0003199400138933
mad,650,189,16062386,0.0000404672132770,0.0000522338337530
make,18256,4422,16062386,0.0011365683778238,0.0014118699426100
me,46556,11761,16062386,0.0028984485866546,0.0036306561179640
meat,766,220,16062386,0.0000476890544157,0.0000613856496787
medicine,758,157,16062386,0.0000471909964061,0.0000569653848438
melon,112,29,16062386,0.0000069728121339,0.0000087782724186
milk,4437,1100,16062386,0.0002762354235541,0.0003447183998691
mine,2195,475,16062386,0.0001366546663740,0.0001662268606918
mittens,216,51,16062386,0.0000134475662582,0.0000166226860692
money,2634,617,16062386,0.0001639855996488,0.0002023983236364
monkey,1846,470,16062386,0.0001149268857068,0.0001441877937686
moon,1164,297,16062386,0.0000724674403915,0.0000909578439965
moose,263,61,16062386,0.0000163736570644,0.0000201713493873
mop,119,39,16062386,0.0000074086128923,0.0000098366456889
more,18696,4707,16062386,0.0011639615683498,0.0014570064497267
motorcycle,301,65,16062386,0.0000187394326098,0.0000227861539375
mouse,1424,360,16062386,0.0000886543257023,0.0001110669361327
mouth,4829,1188,16062386,0.0003006402660227,0.0003746018804429
much,5879,1525,16062386,0.0003660103797779,0.0004609526878510
muffin,176,43,16062386,0.0000109572762104,0.0000136343380118
my,24342,6132,16062386,0.0015154660085992,0.0018972274729296
myself,543,131,16062386,0.0000338056873991,0.0000419613873057
nail,210,58,16062386,0.0000130740227510,0.0000166849433204
napkin,322,71,16062386,0.0000200468348849,0.0000244670997198
naughty,2308,596,16062386,0.0001436897357591,0.0001807950574715
necklace,264,77,16062386,0.0000164359143156,0.0000212297226576
need,8918,2183,16062386,0.0005552101661609,0.0006911177455205
new,4442,1080,16062386,0.0002765467098101,0.0003437845411012
next to,1043,272,16062386,0.0000649343129968,0.0000818682853220
nice,16080,4072,16062386,0.0010010965992226,0.0012546081260904
noisy,732,171,16062386,0.0000455723078751,0.0000562182978295
none,404,90,16062386,0.0000251519294830,0.0000307550820905
nose,4475,1132,16062386,0.0002786011990996,0.0003490764074528
not,50277,12511,16062386,0.0031301078183528,0.0039090082880588
nuts,270,69,16062386,0.0000168094578228,0.0000211052081553
of,57870,14552,16062386,0.0036028271266797,0.0045087946460756
off,17209,4371,16062386,0.0010713850358222,0.0013435114807974
old,3163,812,16062386,0.0001969196855312,0.0002474725735018
on,103874,26290,16062386,0.0064669097106744,0.0081036528446023
on top of,1113,269,16062386,0.0000692923205805,0.0000860395211521
open,6596,1650,16062386,0.0004106488288851,0.0005133732933575
orange,4042,976,16062386,0.0002516438093319,0.0003124068864987
other,12482,3162,16062386,0.0007770950094214,0.0009739524377013
our,4881,1235,16062386,0.0003038776430849,0.0003807653483113
out,27325,6963,16062386,0.0017011793889152,0.0021346766289890
outside,4162,1002,16062386,0.0002591146794754,0.0003214964451732
oven,561,157,16062386,0.0000349263179206,0.0000447007063583
over,18868,4773,16062386,0.0011746698155554,0.0014718236755112
owie,83,18,16062386,0.0000051673518492,0.0000062879823707
owl,598,139,16062386,0.0000372298362149,0.0000458835941310
paint,1082,264,16062386,0.0000673623457935,0.0000837982601091
pajamas,630,146,16062386,0.0000392220682531,0.0000483116269277
pancake,169,32,16062386,0.0000105214754520,0.0000125137074903
pants,1606,422,16062386,0.0000999851454199,0.0001262577054243
paper,3711,932,16062386,0.0002310366591863,0.0002890604173004
park,1484,371,16062386,0.0000923897607740,0.0001154872009675
party,2149,556,16062386,0.0001337908328190,0.0001684058644836
noodles,167,42,16062386,0.0000103969609496,0.0000130117654998
spaghetti,1164,302,16062386,0.0000724674403915,0.0000912691302525
peanut butter,257,66,16062386,0.0000160001135572,0.0000201090921361
peas,1825,482,16062386,0.0001136194834317,0.0001436274785079
pen,1140,271,16062386,0.0000709732663628,0.0000878449814368
pencil,832,208,16062386,0.0000517980329946,0.0000647475412432
penguin,534,124,16062386,0.0000332453721384,0.0000409652712866
penny,462,113,16062386,0.0000287628500523,0.0000357979194374
pick,3922,962,16062386,0.0002441729391885,0.0003040644148385
pickle,156,35,16062386,0.0000097121311865,0.0000118911349783
picture,5093,1216,16062386,0.0003170761803383,0.0003927809977920
pig,1941,482,16062386,0.0001208413245703,0.0001508493196465
pillow,551,132,16062386,0.0000343037454087,0.0000425217025665
pizza,2118,532,16062386,0.0001318608580319,0.0001649817156679
plant,388,131,16062386,0.0000241558134638,0.0000323115133704
plate,2091,509,16062386,0.0001301799122496,0.0001618688531081
play,18557,4591,16062386,0.0011553078104336,0.0014411308506719
play dough,102,22,16062386,0.0000063502396219,0.0000077198991482
play pen,10,3,16062386,0.0000006225725120,0.0000008093442655
pony,188,65,16062386,0.0000117043632247,0.0000157510845524
pool,690,170,16062386,0.0000429575033248,0.0000535412360281
poor,2084,556,16062386,0.0001297441114913,0.0001643591431559
popcorn,159,36,16062386,0.0000098989029401,0.0000121401639831
popsicle,105,15,16062386,0.0000065370113755,0.0000074708701435
porch,66,18,16062386,0.0000041089785789,0.0000052296091004
potato,463,131,16062386,0.0000288251073035,0.0000369808072101
potty,785,206,16062386,0.0000488719421884,0.0000616969359347
pour,1096,314,16062386,0.0000682339473102,0.0000877827241856
present,1155,245,16062386,0.0000719071251307,0.0000871601516736
pretend,2728,685,16062386,0.0001698377812611,0.0002124839983300
pretty,5168,1348,16062386,0.0003217454741780,0.0004056682487894
pretzel,65,20,16062386,0.0000040467213277,0.0000052918663516
pudding,260,46,16062386,0.0000161868853108,0.0000190507188658
pull,3850,947,16062386,0.0002396904171024,0.0002986480339845
pumpkin,651,164,16062386,0.0000405294705282,0.0000507396597243
puppy,1034,274,16062386,0.0000643739977361,0.0000814324845636
purse,376,111,16062386,0.0000234087264495,0.0000303192813322
push,4318,1068,16062386,0.0002688268106619,0.0003353175549386
put,54619,13703,16062386,0.0034004288030433,0.0042535399161743
puzzle,1638,424,16062386,0.0001019773774581,0.0001283744519650
quiet,1118,262,16062386,0.0000696036068365,0.0000859150066497
radio,292,63,16062386,0.0000181791173491,0.0000221013241744
rain,967,273,16062386,0.0000602027619060,0.0000771989914823
raisin,140,29,16062386,0.0000087160151674,0.0000105214754520
read,7407,1778,16062386,0.0004611394596046,0.0005718328522300
red,7985,1932,16062386,0.0004971241507955,0.0006174051601051
refrigerator,453,109,16062386,0.0000282025347915,0.0000349885751718
ride,2335,593,16062386,0.0001453706815413,0.0001822892315002
rip,296,79,16062386,0.0000184281463538,0.0000233464691983
rock,687,188,16062386,0.0000427707315713,0.0000544750947960
rocking chair,152,32,16062386,0.0000094631021817,0.0000114553342200
roof,739,202,16062386,0.0000460081086334,0.0000585840733749
room,4137,1074,16062386,0.0002575582481955,0.0003244225359794
rooster,336,86,16062386,0.0000209184364017,0.0000262725600045
run,2002,503,16062386,0.0001246390168933,0.0001559544142446
sad,1100,305,16062386,0.0000684829763150,0.0000874714379296
salt,352,79,16062386,0.0000219145524208,0.0000268328752652
same,3139,784,16062386,0.0001954255115025,0.0002442351964397
sandbox,139,33,16062386,0.0000086537579162,0.0000107082472056
sandwich,1336,347,16062386,0.0000831756875971,0.0001047789537619
sauce,391,96,16062386,0.0000243425852174,0.0000303192813322
say,23925,6017,16062386,0.0014895047348507,0.0018641066152936
scared,802,199,16062386,0.0000499303154587,0.0000623195084466
scarf,199,55,16062386,0.0000123891929879,0.0000158133418036
school,5363,1347,16062386,0.0003338856381611,0.0004177461555214
scissors,607,135,16062386,0.0000377901514756,0.0000461948803870
see,57110,14332,16062386,0.0035555116157712,0.0044477825399041
shake,1614,404,16062386,0.0001004832034294,0.0001256351329124
share,839,222,16062386,0.0000522338337530,0.0000660549435184
she,42628,10618,16062386,0.0026539021039589,0.0033149495971520
sheep,1889,473,16062386,0.0001176039475082,0.0001470516273236
shirt,1907,473,16062386,0.0001187245780297,0.0001481722578451
shoe,1735,434,16062386,0.0001080163308241,0.0001350359778429
shorts,321,104,16062386,0.0000199845776337,0.0000264593317581
shoulder,183,42,16062386,0.0000113930769688,0.0000140078815190
shovel,227,64,16062386,0.0000141323960214,0.0000181168600979
show,6865,1703,16062386,0.0004273960294566,0.0005334201282425
shower,412,101,16062386,0.0000256499874925,0.0000319379698633
sick,956,251,16062386,0.0000595179321428,0.0000751445021929
sidewalk,92,12,16062386,0.0000057276671100,0.0000064747541243
sing,3076,775,16062386,0.0001915033046772,0.0002397526743536
sink,439,121,16062386,0.0000273309332748,0.0000348640606694
sit,11341,2767,16062386,0.0007060594858074,0.0008783252998652
skate,44,11,16062386,0.0000027393190526,0.0000034241488157
sky,1056,247,16062386,0.0000657436572624,0.0000811211983076
sled,68,22,16062386,0.0000042334930813,0.0000056031526076
sleep,3988,1022,16062386,0.0002482819177674,0.0003119088284891
sleepy,652,156,16062386,0.0000405917277794,0.0000503038589659
slide,1422,356,16062386,0.0000885298111999,0.0001106933926255
slipper,222,44,16062386,0.0000138211097654,0.0000165604288180
slow,418,97,16062386,0.0000260235309997,0.0000320624843656
smile,399,99,16062386,0.0000248406432270,0.0000310041110953
snow,1246,329,16062386,0.0000775725349895,0.0000980551706328
snowman,455,122,16062386,0.0000283270492939,0.0000359224339398
so,36035,8945,16062386,0.0022434400468274,0.0028003311587706
soap,568,141,16062386,0.0000353621186790,0.0000441403910976
sock,680,151,16062386,0.0000423349308129,0.0000517357757434
soda,180,46,16062386,0.0000112063052152,0.0000140701387702
sofa,357,93,16062386,0.0000222258386768,0.0000280157630379
soft,1088,270,16062386,0.0000677358893006,0.0000845453471234
some,36514,9192,16062386,0.0022732612701500,0.0028455299231384
soup,1045,243,16062386,0.0000650588274992,0.0000801873395397
spill,592,149,16062386,0.0000368562927077,0.0000461326231358
splash,550,159,16062386,0.0000342414881575,0.0000441403910976
spoon,2860,664,16062386,0.0001780557384189,0.0002193945532127
squirrel,409,98,16062386,0.0000254632157389,0.0000315644263561
stairs,850,213,16062386,0.0000529186635161,0.0000661794580207
stand,2897,661,16062386,0.0001803592567132,0.0002215112997533
star,855,213,16062386,0.0000532299497721,0.0000664907442767
stay,3561,842,16062386,0.0002216980715069,0.0002741186770135
stick,2068,574,16062386,0.0001287479954722,0.0001644836576583
sticky,916,261,16062386,0.0000570276420950,0.0000732767846570
stone,242,64,16062386,0.0000150662547893,0.0000190507188658
stop,4448,1079,16062386,0.0002769202533173,0.0003440958273572
