word_clean,n_train_instances,n_val_instances,n_total,train_frequency,all_frequency
berceau,4,0,1665518,0.0000024016552208,0.0000024016552208
crocodile,174,45,1665518,0.0001044720021038,0.0001314906233376
pleurer,49,8,1665518,0.0000294202764545,0.0000342235868961
tasse,71,12,1665518,0.0000426293801688,0.0000498343458311
couper,163,50,1665518,0.0000978674502467,0.0001278881405064
mignon,81,25,1665518,0.0000486335182208,0.0000636438633506
danser,57,11,1665518,0.0000342235868961,0.0000408281387532
biche,23,7,1665518,0.0000138095175195,0.0000180124141558
couche,158,51,1665518,0.0000948653812207,0.0001254864852857
sale,177,37,1665518,0.0001062732435194,0.0001284885543116
plat,82,8,1665518,0.0000492339320260,0.0000540372424675
fait,7847,2024,1665518,0.0047114471293616,0.0059266846710753
chien,465,118,1665518,0.0002791924194155,0.0003500412484284
poupée,157,45,1665518,0.0000942649674155,0.0001212835886493
âne,20,4,1665518,0.0000120082761039,0.0000144099313247
porte,336,83,1665518,0.0002017390385454,0.0002515733843765
en bas,54,9,1665518,0.0000324223454805,0.0000378260697273
dessiner,161,37,1665518,0.0000966666226363,0.0001188819334285
tiroir,49,14,1665518,0.0000294202764545,0.0000378260697273
robe,108,26,1665518,0.0000648446909610,0.0000804554498961
boire,296,78,1665518,0.0001777224863376,0.0002245547631428
conduire,38,9,1665518,0.0000228157245974,0.0000282194488441
sécher,46,20,1665518,0.0000276190350389,0.0000396273111428
sec,34,2,1665518,0.0000204140693766,0.0000216148969870
canard,205,52,1665518,0.0001230848300649,0.0001543063479350
jeter,89,30,1665518,0.0000534368286623,0.0000714492428182
oreille,53,6,1665518,0.0000318219316753,0.0000354244145065
manger,1490,370,1665518,0.0008946165697399,0.0011167696776618
éléphant,130,24,1665518,0.0000780537946753,0.0000924637260000
vide,39,17,1665518,0.0000234161384026,0.0000336231730909
yeux,376,95,1665518,0.0002257555907531,0.0002827949022466
figure,54,6,1665518,0.0000324223454805,0.0000360248283117
tomber,407,89,1665518,0.0002443684187142,0.0002978052473765
loin,211,59,1665518,0.0001266873128960,0.0001621117274025
au loin,1,2,1665518,0.0000006004138052,0.0000018012414156
vite,622,148,1665518,0.0003734573868310,0.0004623186299998
trouver,187,54,1665518,0.0001122773815714,0.0001446997270519
doigt,181,45,1665518,0.0001086748987402,0.0001356935199740
finir,103,34,1665518,0.0000618426219350,0.0000822566913117
camion de pompier,2,0,1665518,0.0000012008276104,0.0000012008276104
premier,126,25,1665518,0.0000756521394545,0.0000906624845844
fleur,139,40,1665518,0.0000834575189220,0.0001074740711298
nourriture,19,3,1665518,0.0000114078622987,0.0000132091037143
pied,317,59,1665518,0.0001903311762467,0.0002257555907531
fourchette,138,26,1665518,0.0000828571051168,0.0000984678640519
grenouille,118,32,1665518,0.0000708488290130,0.0000900620707792
garage,132,41,1665518,0.0000792546222857,0.0001038715882987
jardin,172,35,1665518,0.0001032711744935,0.0001242856576753
être debout,8,1,1665518,0.0000048033104416,0.0000054037242468
girafe,94,14,1665518,0.0000564388976883,0.0000648446909610
donner,482,125,1665518,0.0002893994541038,0.0003644511797531
verre,180,41,1665518,0.0001080744849350,0.0001326914509480
lunettes,120,18,1665518,0.0000720496566233,0.0000828571051168
gants,24,3,1665518,0.0000144099313247,0.0000162111727403
colle,132,30,1665518,0.0000792546222857,0.0000972670364415
aller,1673,459,1665518,0.0010044922960905,0.0012800822326748
chèvre,32,11,1665518,0.0000192132417662,0.0000258177936234
bien,5398,1369,1665518,0.0032410337204401,0.0040630002197515
bon,3664,939,1665518,0.0021999161822328,0.0027637047453105
raisin,21,6,1665518,0.0000126086899091,0.0000162111727403
vert,358,68,1665518,0.0002149481422596,0.0002557762810129
cheveux,337,99,1665518,0.0002023394523506,0.0002617804190648
marteau,17,5,1665518,0.0000102070346883,0.0000132091037143
main,632,156,1665518,0.0003794615248829,0.0004731260784933
content,230,62,1665518,0.0001380951751947,0.0001753208311168
dur,302,80,1665518,0.0001813249691688,0.0002293580735843
chapeau,213,63,1665518,0.0001278881405064,0.0001657142102337
avoir,589,157,1665518,0.0003536437312596,0.0004479086986751
il,20534,5233,1665518,0.0123288970758647,0.0154708625184477
tête,657,180,1665518,0.0003944718700128,0.0005025463549478
entendre,21,6,1665518,0.0000126086899091,0.0000162111727403
lourd,97,19,1665518,0.0000582401391039,0.0000696480014026
hélicoptère,40,5,1665518,0.0000240165522078,0.0000270186212338
aider,40,13,1665518,0.0000240165522078,0.0000318219316753
ici,1249,311,1665518,0.0007499168426880,0.0009366455361035
à elle,21,3,1665518,0.0000126086899091,0.0000144099313247
cacher,59,17,1665518,0.0000354244145065,0.0000456314491948
haut,244,50,1665518,0.0001465009684675,0.0001765216587272
chaise haute,4,0,1665518,0.0000024016552208,0.0000024016552208
lui,3715,952,1665518,0.0022305372862977,0.0028021312288429
à lui,50,16,1665518,0.0000300206902597,0.0000396273111428
ses,602,126,1665518,0.0003614491107271,0.0004371012501816
taper,26,8,1665518,0.0000156107589351,0.0000204140693766
tenir,138,32,1665518,0.0000828571051168,0.0001020703468831
cheval,283,61,1665518,0.0001699171068701,0.0002065423489869
chaud,424,122,1665518,0.0002545754534025,0.0003278259376362
comment,3439,841,1665518,0.0020648230760640,0.0025697710862326
faim,380,95,1665518,0.0002281572459739,0.0002851965574674
je,14356,3649,1665518,0.0086195405873728,0.0108104505625277
glace,65,20,1665518,0.0000390268973376,0.0000510351734415
si,3690,945,1665518,0.0022155269411679,0.0027829179870767
dans,6568,1569,1665518,0.0039435178725177,0.0048855671328680
dedans,753,181,1665518,0.0004521115953115,0.0005607864940517
veste,23,4,1665518,0.0000138095175195,0.0000162111727403
confiture,34,12,1665518,0.0000204140693766,0.0000276190350389
jus de fruit,5,2,1665518,0.0000030020690260,0.0000042028966364
sauter,68,14,1665518,0.0000408281387532,0.0000492339320260
clefs,38,9,1665518,0.0000228157245974,0.0000282194488441
donner un coup de pied,0,0,1665518,0.0000000000000000,0.0000000000000000
bisou,351,96,1665518,0.0002107452456233,0.0002683849709220
cuisine,210,44,1665518,0.0001260868990909,0.0001525051065194
bébé chat,3,1,1665518,0.0000018012414156,0.0000024016552208
genou,35,6,1665518,0.0000210144831818,0.0000246169660130
couteau,134,37,1665518,0.0000804554498961,0.0001026707606883
frapper à la porte,1,0,1665518,0.0000006004138052,0.0000006004138052
échelle,15,4,1665518,0.0000090062070779,0.0000114078622987
agneau,5,1,1665518,0.0000030020690260,0.0000036024828312
lampe,49,8,1665518,0.0000294202764545,0.0000342235868961
tondeuse à gazon,3,2,1665518,0.0000018012414156,0.0000030020690260
jambe,52,17,1665518,0.0000312215178701,0.0000414285525584
lécher,15,2,1665518,0.0000090062070779,0.0000102070346883
lumière,184,54,1665518,0.0001104761401558,0.0001428984856363
lion,140,40,1665518,0.0000840579327272,0.0001080744849350
écouter,37,11,1665518,0.0000222153107922,0.0000288198626493
un peu,1836,434,1665518,0.0011023597463372,0.0013629393377916
petit,3948,1029,1665518,0.0023704337029080,0.0029882595084532
minuscule,9,4,1665518,0.0000054037242468,0.0000078053794675
salon,52,10,1665518,0.0000312215178701,0.0000372256559221
long,102,27,1665518,0.0000612422081298,0.0000774533808701
regarder,437,118,1665518,0.0002623808328700,0.0003332296618830
aimer,21,7,1665518,0.0000126086899091,0.0000168115865454
moi,4820,1147,1665518,0.0028939945410377,0.0035826691755958
viande,113,35,1665518,0.0000678467599870,0.0000888612431688
médicaments,20,10,1665518,0.0000120082761039,0.0000180124141558
lait,238,44,1665518,0.0001428984856363,0.0001693166930649
à moi,213,48,1665518,0.0001278881405064,0.0001567080031558
moufles,4,3,1665518,0.0000024016552208,0.0000042028966364
argent,10,1,1665518,0.0000060041380519,0.0000066045518571
singe,135,21,1665518,0.0000810558637013,0.0000936645536103
lune,92,28,1665518,0.0000552380700779,0.0000720496566233
moto,132,34,1665518,0.0000792546222857,0.0000996686916623
souris,168,52,1665518,0.0001008695192727,0.0001320910371428
bouche,527,140,1665518,0.0003164180753375,0.0004004760080648
musique,317,81,1665518,0.0001903311762467,0.0002389646944674
ma,1196,323,1665518,0.0007180949110127,0.0009120285700905
coquin,213,49,1665518,0.0001278881405064,0.0001573084169610
collier,65,32,1665518,0.0000390268973376,0.0000582401391039
neuf,147,38,1665518,0.0000882608293636,0.0001110765539610
gentil,393,93,1665518,0.0002359626254415,0.0002918011093245
aucun,16,1,1665518,0.0000096066208831,0.0000102070346883
nez,551,121,1665518,0.0003308280066622,0.0004034780770907
pas,19582,5009,1665518,0.0117573031333195,0.0147647758835389
ne,1839,501,1665518,0.0011041609877528,0.0014049683041552
de,14640,3554,1665518,0.0087900581080481,0.0109239287717095
vieux,75,17,1665518,0.0000450310353896,0.0000552380700779
sur,4677,1154,1665518,0.0028081353668949,0.0035010128980894
ouvrir,151,34,1665518,0.0000906624845844,0.0001110765539610
autre,1113,272,1665518,0.0006682605651815,0.0008315731201944
notre,72,22,1665518,0.0000432297939740,0.0000564388976883
four,49,11,1665518,0.0000294202764545,0.0000360248283117
salopette,36,7,1665518,0.0000216148969870,0.0000258177936234
aïe,460,90,1665518,0.0002761903503895,0.0003302275928570
bobo,160,33,1665518,0.0000960662088311,0.0001158798644025
hibou,49,12,1665518,0.0000294202764545,0.0000366252421169
faire de la peinture,6,3,1665518,0.0000036024828312,0.0000054037242468
pyjama,164,36,1665518,0.0000984678640519,0.0001200827610389
pantalon,196,47,1665518,0.0001176811058181,0.0001459005546623
feuille,104,20,1665518,0.0000624430357402,0.0000744513118441
papier,196,38,1665518,0.0001176811058181,0.0001404968304155
pâtes,114,29,1665518,0.0000684471737922,0.0000858591741428
spaghetti,12,1,1665518,0.0000072049656623,0.0000078053794675
petits pois,49,14,1665518,0.0000294202764545,0.0000378260697273
crayon,108,16,1665518,0.0000648446909610,0.0000744513118441
stylo,17,8,1665518,0.0000102070346883,0.0000150103451299
pingouin,21,8,1665518,0.0000126086899091,0.0000174120003506
photo,132,29,1665518,0.0000792546222857,0.0000966666226363
cochon,269,70,1665518,0.0001615113135973,0.0002035402799609
oreiller,8,1,1665518,0.0000048033104416,0.0000054037242468
pizza,17,3,1665518,0.0000102070346883,0.0000120082761039
plante,62,17,1665518,0.0000372256559221,0.0000474326906104
assiette,84,24,1665518,0.0000504347596363,0.0000648446909610
jouer,862,226,1665518,0.0005175567000777,0.0006532502200517
poney,38,6,1665518,0.0000228157245974,0.0000264182074286
