word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
啊,1,0.0056364869318488,1.0056537612122551,18295,Mandarin (Beijing)
一点,1,0.1283316649581608,1.1371132658898571,876,Mandarin (Beijing)
好多,1,0.2479199471517396,1.2818422993894112,491,Mandarin (Beijing)
飞机,1,0.6036996082511059,1.8305216169293912,172,Mandarin (Beijing)
都,1,0.0260452176089786,1.0263930677074433,4007,Mandarin (Beijing)
也,1,0.0216238885970494,1.0218631789380976,3891,Mandarin (Beijing)
救护车,1,5.8034339547157288,333.2105419936041812,8,Mandarin (Beijing)
生气,1,0.4997443199604192,1.6487726518194343,267,Mandarin (Beijing)
动物,1,0.2548364030781077,1.2910501875861926,335,Mandarin (Beijing)
另外,1,1.6216787636280059,5.0772320634257673,100,Mandarin (Beijing)
蚂蚁,1,0.4433794545216693,1.5585860672526970,144,Mandarin (Beijing)
苹果,1,0.0407891074973856,1.0417455845119705,1656,Mandarin (Beijing)
胳膊,1,5.5213776935230605,250.5445960861885339,11,Mandarin (Beijing)
睡着,1,0.6345111016155214,1.8869128911412603,129,Mandarin (Beijing)
在,1,0.0124204677439300,1.4909523256318962,10846,Mandarin (Beijing)
院子,1,6.0566705295017789,431.3678911848745656,14,Mandarin (Beijing)
坏,1,0.1515907013983954,1.1637529897074055,525,Mandarin (Beijing)
坏,1,0.1515907013983954,1.1637529897074055,525,Mandarin (Beijing)
书包,1,5.1339481141832142,171.5617602422462937,27,Mandarin (Beijing)
包,1,1.5564481539301354,4.7916873704324043,101,Mandarin (Beijing)
皮球,1,0.3699192713673522,1.4478558295390607,246,Mandarin (Beijing)
球,1,0.1544953895301329,1.1672886693870386,721,Mandarin (Beijing)
气球,1,1.0424887000218681,2.8408299104312409,92,Mandarin (Beijing)
香蕉,1,0.6511006630844807,1.9188758425124179,199,Mandarin (Beijing)
厕所,1,4.7908386707305910,120.5264932652524692,20,Mandarin (Beijing)
浴室,1,0.2160256931105176,1.2439060216603506,185,Mandarin (Beijing)
浴缸,1,7.5185902595520018,1848.7797957547986698,5,Mandarin (Beijing)
电池,1,3.9843235509148958,53.9004566904150266,29,Mandarin (Beijing)
豆,1,5.3290369370404411,207.0298234070293972,17,Mandarin (Beijing)
熊,1,0.4219788265945577,1.5262075103350843,349,Mandarin (Beijing)
床,1,0.2125769941940334,1.2371951780020742,366,Mandarin (Beijing)
卧室,1,7.9284307956695557,2791.8420165597976847,6,Mandarin (Beijing)
蜜蜂,1,0.4387382837300448,1.5542731111053962,194,Mandarin (Beijing)
自行车,1,5.6115288367638225,273.6825882431616037,13,Mandarin (Beijing)
大,1,0.0302086039034283,1.0306874095241128,6284,Mandarin (Beijing)
鸟,1,0.4190703508583640,1.5226400025937139,247,Mandarin (Beijing)
咬,1,0.2637950152498688,1.3021790307870600,263,Mandarin (Beijing)
黑色,1,2.8275310251447889,16.9157422817201635,45,Mandarin (Beijing)
黑,1,0.2497566663964310,1.2874896038194505,398,Mandarin (Beijing)
毯子,1,7.9398279190063477,2813.4919627099766331,6,Mandarin (Beijing)
积木,1,1.1033459582666711,3.0184366895166526,127,Mandarin (Beijing)
吹,1,1.0438526177948171,2.8477638929322016,132,Mandarin (Beijing)
蓝色,1,3.2763785123825073,26.7584997105533589,54,Mandarin (Beijing)
蓝,1,1.3744200868944152,3.9707964314202289,113,Mandarin (Beijing)
船,1,1.5386391625259861,4.6969212432213192,99,Mandarin (Beijing)
书,1,0.0879272303632892,4.3485734196010863,1477,Mandarin (Beijing)
枪,1,2.3632766246795653,10.6564514823913523,55,Mandarin (Beijing)
瓶子,1,3.0468792438507082,21.1672720075735477,30,Mandarin (Beijing)
碗,1,0.6991608643755667,2.0175074550090195,213,Mandarin (Beijing)
盒子,1,0.1903513878684253,1.2097520139139637,297,Mandarin (Beijing)
面包,1,1.4828055747058413,4.4694117889615601,109,Mandarin (Beijing)
拆,1,3.3331448153445593,28.1049296899533303,57,Mandarin (Beijing)
打碎,1,6.3943355950442227,604.5454562439415440,22,Mandarin (Beijing)
带,1,0.0940783132861322,1.0986817660059378,941,Mandarin (Beijing)
坏,1,0.1515907013983954,1.1637529897074055,525,Mandarin (Beijing)
扫帚,1,7.1611454010009767,1301.4810179653250088,5,Mandarin (Beijing)
刷,1,0.6975491015999405,2.0111991864984340,135,Mandarin (Beijing)
刷子,1,6.9400440322028265,1036.7009894263837850,9,Mandarin (Beijing)
