word_clean,n_tokens,avg_surprisal,avg_perplexity,n_instances,language
啊,1,0.0065916705928513,1.0066139452011922,18295,Mandarin (Beijing)
一点,1,0.2656036562979494,1.3045829375038349,876,Mandarin (Beijing)
好多,1,0.7015625444789040,2.0211461520141385,491,Mandarin (Beijing)
飞机,1,1.1013436833786410,3.0282839942458382,172,Mandarin (Beijing)
都,1,0.0443738676191105,1.0453863365921785,4007,Mandarin (Beijing)
也,1,0.0240422799648103,1.0243375596738034,3891,Mandarin (Beijing)
救护车,1,7.5523294806480408,1907.2659843254243697,8,Mandarin (Beijing)
生气,1,0.8961625320188115,2.4707683980451538,267,Mandarin (Beijing)
动物,1,0.2617989822110133,1.2999962595564862,335,Mandarin (Beijing)
另外,1,2.0333338916301726,7.7514538582988237,100,Mandarin (Beijing)
蚂蚁,1,1.1982446279790666,3.3257082582157254,144,Mandarin (Beijing)
苹果,1,0.0502194381894877,1.0515905086377069,1656,Mandarin (Beijing)
胳膊,1,7.2295389175415039,1384.0960723705147757,11,Mandarin (Beijing)
睡着,1,2.1004378204197849,8.2704924701502005,129,Mandarin (Beijing)
在,1,0.0108846260457369,1.3378660001932288,10846,Mandarin (Beijing)
院子,1,7.6098667212894986,2023.6497340329492545,14,Mandarin (Beijing)
坏,1,0.4272513873804183,1.5343204602983231,525,Mandarin (Beijing)
坏,1,0.4272513873804183,1.5343204602983231,525,Mandarin (Beijing)
书包,1,5.9744586767973722,394.3991978810504975,27,Mandarin (Beijing)
包,1,2.5449870860222541,12.8203181564484314,101,Mandarin (Beijing)
皮球,1,0.5015834590526131,1.6522844693868113,246,Mandarin (Beijing)
球,1,0.2269838770616402,1.2559333543247617,721,Mandarin (Beijing)
气球,1,2.5825062264566836,13.2742386342157914,92,Mandarin (Beijing)
香蕉,1,0.9897558015195569,2.6926303952436141,199,Mandarin (Beijing)
厕所,1,5.6450618982315062,283.9268810546311101,20,Mandarin (Beijing)
浴室,1,0.5295763373374939,1.7393614729315547,185,Mandarin (Beijing)
浴缸,1,8.3714111328125007,4336.8203597834717584,5,Mandarin (Beijing)
电池,1,4.1917897586164807,66.8583071873941890,29,Mandarin (Beijing)
豆,1,7.4353289043202118,1704.2988310251814710,17,Mandarin (Beijing)
熊,1,0.5746912083516490,1.7883074128743279,349,Mandarin (Beijing)
床,1,0.4294543548848460,1.5376895419441505,366,Mandarin (Beijing)
卧室,1,8.0621136029561367,3173.3601673776643111,6,Mandarin (Beijing)
蜜蜂,1,0.6712950203836578,1.9597105534282329,194,Mandarin (Beijing)
自行车,1,6.2952775955200195,543.0142896116684597,13,Mandarin (Beijing)
大,1,0.0211956963513075,1.0214239113394401,6284,Mandarin (Beijing)
鸟,1,0.7043459842562193,2.0307681231702137,247,Mandarin (Beijing)
咬,1,1.0254589178716276,2.7918495028013774,263,Mandarin (Beijing)
黑色,1,3.8631646156311037,47.7144087226170299,45,Mandarin (Beijing)
黑,1,0.5421841536934052,1.7212318982142829,398,Mandarin (Beijing)
毯子,1,8.1247952779134121,3384.4570186445835134,6,Mandarin (Beijing)
积木,1,1.3539585090997650,3.8804668894085781,127,Mandarin (Beijing)
吹,1,1.4152124442837455,4.1205301298691515,132,Mandarin (Beijing)
蓝色,1,3.5212504642981068,33.9900361242056732,54,Mandarin (Beijing)
蓝,1,2.0546037697159085,7.9121386818496200,113,Mandarin (Beijing)
船,1,2.1327686827592176,8.5410394380336498,99,Mandarin (Beijing)
书,1,0.1643387761948152,2.0467083532078387,1477,Mandarin (Beijing)
枪,1,2.9376483960585160,18.9417190494774772,55,Mandarin (Beijing)
瓶子,1,4.0964068730672203,60.7226556327764868,30,Mandarin (Beijing)
碗,1,0.7747497813242702,2.1775685990126550,213,Mandarin (Beijing)
盒子,1,0.4409528765012118,1.5623936909527596,297,Mandarin (Beijing)
面包,1,2.6046855602789361,13.5463076713590667,109,Mandarin (Beijing)
拆,1,4.0505783432408382,57.9418619324264057,57,Mandarin (Beijing)
打碎,1,5.6536677967418321,285.4705861168137062,22,Mandarin (Beijing)
带,1,0.2463835989472463,1.2797439300994016,941,Mandarin (Beijing)
坏,1,0.4272513873804183,1.5343204602983231,525,Mandarin (Beijing)
扫帚,1,8.2109365463256836,3704.8510739053381258,5,Mandarin (Beijing)
刷,1,1.3012048147342823,3.6790260673098505,135,Mandarin (Beijing)
刷子,1,7.9697919421725807,2894.4455577533408359,9,Mandarin (Beijing)
泡泡,1,0.3404897829079958,1.4075887805137477,217,Mandarin (Beijing)
桶,1,4.6891707446840076,109.2063804391512463,36,Mandarin (Beijing)
虫子,1,1.9296050339706183,6.9093756905233219,129,Mandarin (Beijing)
撞,1,1.7996012987317265,6.0628317864084522,74,Mandarin (Beijing)
兔子,1,0.5970591727261231,1.8237122220770046,214,Mandarin (Beijing)
公共汽车,1,7.2041664123535156,1353.8367494488761622,8,Mandarin (Beijing)
屁股,1,4.0613803901369607,58.2613148268941501,63,Mandarin (Beijing)
蝴蝶,1,2.2442483255418679,9.4913416253933818,118,Mandarin (Beijing)
买,1,0.1945932463036676,1.2152251284768858,794,Mandarin (Beijing)
白菜,1,8.1435892581939697,3453.5889256052851124,8,Mandarin (Beijing)
蛋糕,1,2.5035137978467072,12.2786573878833174,110,Mandarin (Beijing)
照相机,1,6.4920247468081387,666.4999297160788956,22,Mandarin (Beijing)
会,1,0.0221008931446419,1.0223489708623392,4080,Mandarin (Beijing)
能,1,0.0516264762433896,1.0530209019700580,1601,Mandarin (Beijing)
会,1,0.0221008931446419,1.0223489708623392,4080,Mandarin (Beijing)
